fold,cell,n_atr,chi,u_enter,rho_base,lam,sharpe,max_drawdown,turnover,total_return,n_trades,psr,halted,on_front,feasible,selected,config_hash
1,5,7,1.5,0.25,0.0025,0.97,-80.5956106761645,0.08749647223527068,6133.611549098011,-0.08749647223527068,226.0,0.0,0.0,0,0,0,c8e39967b2b68d0cbdbf4db8f4c6f0d7afcb1bbfeeb895166fa142d5f3e450f6
1,6,7,1.5,0.25,0.005,0.94,-80.12262887631182,0.08830881912872524,6186.555985112093,-0.08830881912872524,226.0,0.0,0.0,0,0,0,76b69e568aadcbbbdc3a9a698b5c008d61873066875f1cc7549597e6fd75ceec
1,7,7,1.5,0.25,0.005,0.97,-80.1097312852318,0.08794872187127056,6156.682160327489,-0.08794872187127056,226.0,0.0,0.0,0,0,0,7893e64f531525c68f7280d519fa68bf634f04fd030093bb3dbd0e9074344656
1,8,7,1.5,0.3,0.0025,0.94,-48.05010758574596,0.037208405040000114,2561.4995335557787,-0.037208405040000114,79.0,0.0,0.0,0,0,0,f5e9612f52f292a819a9d338c614f2075ebd992c6bdb062dddd585b918d09512
1,9,7,1.5,0.3,0.0025,0.97,-47.98835304259656,0.03656195462,2530.5643507788564,-0.03656195462,79.0,0.0,0.0,0,0,0,605fb1c8a2b7d7abde90e85fa33fb2fd70e975aa349b65af4e391bcad6da96e6
1,10,7,1.5,0.3,0.005,0.94,-47.85182494716224,0.037139529663999915,2565.9808278704054,-0.037139529663999915,79.0,0.0,0.0,0,0,0,5147ee46dd612e509eb265c1ce1753d1afd208dbb9c841a0776e471d4ab3dd25
1,11,7,1.5,0.3,0.005,0.97,-47.802314485678195,0.03653631427199999,2537.202761548183,-0.03653631427199999,79.0,0.0,0.0,0,0,0,5e982fdaed64e69f91ed96898db25d2165d3dcf1e130def75c6f86312770316f
1,12,7,2.0,0.2,0.0025,0.94,-108.02503448608476,0.12011532242927714,8556.105580222604,-0.12011532242927714,390.0,0.0,1.0,0,0,0,40ed4d03cc899bf3336ddcf012e7310ea2d1dda1b4488675869bd4d2688ceeb8
1,13,7,2.0,0.2,0.0025,0.97,-108.06925545416328,0.12004675545811316,8603.405331324757,-0.12004675545811316,400.0,0.0,1.0,0,0,0,cb4fff068c7b6fad119df003d5ee3191cb1ab4cce61222e008af9d7d322a84d7
1,14,7,2.0,0.2,0.005,0.94,-103.75651882294433,0.12000083839873188,8562.836202236973,-0.12000083839873188,350.0,0.0,1.0,0,0,0,9722e92fa31b3b12d8f3e47a15264c97724858ef1720cacd93df049ab38b3511
1,15,7,2.0,0.2,0.005,0.97,-104.01800439200264,0.12023674777011328,8612.279511795601,-0.12023674777011328,355.0,0.0,1.0,0,0,0,6f8fcbc675bdfc3814ffe47fc3b535c1578c9ccadcd4ad588e1da2a67493959f
1,16,7,2.0,0.25,0.0025,0.94,-81.98020677418201,0.08687981913127063,5994.495552462774,-0.08687981913127063,222.0,0.0,0.0,0,0,0,985c6565b185e2b9f0ec24d44b1253186202afc8e71d2c66cb6562a0a3d9970e
1,17,7,2.0,0.25,0.0025,0.97,-82.05879856986662,0.08605295889527065,5941.891366832164,-0.08605295889527065,222.0,0.0,0.0,0,0,0,d275541230ea9ab0fdb79e84ce202ffd35e544b6328e4691f23188a483563218
1,18,7,2.0,0.25,0.005,0.94,-82.02482154575796,0.08831149390327064,6062.5721043779495,-0.08831149390327064,222.0,0.0,0.0,0,0,0,d41c27c54f897e4df19ee78b6d3ab542bef74e575e8b8e6593f909ae40ee8dc4
1,19,7,2.0,0.25,0.005,0.97,-81.9928722259562,0.08777894179527068,6030.051265403705,-0.08777894179527068,222.0,0.0,0.0,0,0,0,ff7a204aef6aaf08a6d1b90c45887c719f73454108c210d57a81258f6b8a9458
1,20,7,2.0,0.3,0.0025,0.94,-48.19585731957899,0.03696050406400009,2498.210845375218,-0.03696050406400009,78.0,0.0,0.0,0,0,0,a072d39667559b8fefca1a7ea427c6b3ef340700334678d546836d6e88ce29fc
1,21,7,2.0,0.3,0.0025,0.97,-48.044057834392795,0.03625075715600001,2465.90391426759,-0.03625075715600001,78.0,0.0,0.0,0,0,0,a10018f68a5269ee1c548feeb66ec840a2146634b3ba236e27cf1de07446ffa6
1,22,7,2.0,0.3,0.005,0.94,-47.98272540278412,0.03702984125200004,2516.9853677306146,-0.03702984125200004,78.0,0.0,0.0,0,0,0,9dcfee7340657767367920bf5693135bb10f6457e8cc14819790e42b3ede7fe2
1,23,7,2.0,0.3,0.005,0.97,-47.85825020370053,0.03640834756,2490.3017750202844,-0.03640834756,78.0,0.0,0.0,0,0,0,cf07fc09d096b66dc61c67e423641520839bc160683e7829fb82e1f9787b8094
1,24,7,2.5,0.2,0.0025,0.94,-103.70144051863721,0.12001160046200476,8499.735301826931,-0.12001160046200476,336.0,0.0,1.0,0,0,0,019aaaf1d52da8ee7bd4ef0ab21bb6c91615e9fac34d74fa04ecaece9dbea629
1,25,7,2.5,0.2,0.0025,0.97,-104.73225114774824,0.12029677837084074,8498.886533982983,-0.12029677837084074,340.0,0.0,1.0,0,0,0,bcb0c23004490baa9a9b5e0ae4053df39b876e2bb70bb23899175617925d2ba4
1,26,7,2.5,0.2,0.005,0.94,-105.02213285132862,0.1200965656332772,8485.447740763353,-0.1200965656332772,351.0,0.0,1.0,0,0,0,934d58710a3efb06efe329c806e2b7a1575273d870e822612ce9f19d9d589b42
1,27,7,2.5,0.2,0.005,0.97,-106.35045723001566,0.12011102184611322,8494.299387005185,-0.12011102184611322,361.0,0.0,1.0,0,0,0,a5479f93bab1fb7ab7b45f716f2ad52315c46fa8f856a631add288f0dd2cbe25
1,28,7,2.5,0.25,0.0025,0.94,-81.20934547468777,0.0848310129039983,5846.983778100513,-0.0848310129039983,222.0,0.0,0.0,0,0,0,12b70b7742decdf5372a25e48a5b5ea10fa45e5185eb4427fb02263ebb1f066c
1,29,7,2.5,0.25,0.0025,0.97,-81.28956786326545,0.0846137355239982,5849.893210297,-0.0846137355239982,222.0,0.0,0.0,0,0,0,789638469eccb02464ecedf25bea736ee8611c88970db9f8d970ef8d62021bb2
1,30,7,2.5,0.25,0.005,0.94,-81.91521516688243,0.0880915272392705,6047.957670109168,-0.0880915272392705,222.0,0.0,0.0,0,0,0,679179cdd29c48ce00474ce9ad1c9d8d509cae13aedb4ef8a5ccf846148a1e56
1,31,7,2.5,0.25,0.005,0.97,-81.79469929003541,0.08755521939127064,6014.557347303033,-0.08755521939127064,222.0,0.0,0.0,0,0,0,15a4c36cafdbc53bf753892adc00af39c69cad5dae3b712dfe29d167f183be8e
1,32,7,2.5,0.3,0.0025,0.94,-48.72555615845941,0.03630128116399989,2443.631858070423,-0.03630128116399989,77.0,0.0,0.0,0,0,0,4021dfaa1dfa6d5369fcbcd22bb3dc40c22959829186ecea395e73b74f962ed0
1,33,7,2.5,0.3,0.0025,0.97,-48.568432943916235,0.03569331448400004,2413.336475681235,-0.03569331448400004,77.0,0.0,0.0,0,0,0,6c8e493607258e964effc33d598d0d72d62b768d65509350307500b34cb4648b
1,34,7,2.5,0.3,0.005,0.94,-48.55540910790364,0.03682943200400002,2488.087982245053,-0.03682943200400002,77.0,0.0,0.0,0,0,0,f301b2b8588933279918425cdc07456715fb7b7d43b8251bb555a497d1bb1084
1,35,7,2.5,0.3,0.005,0.97,-48.55625997540167,0.03619258704000006,2459.5740573911594,-0.03619258704000006,77.0,0.0,0.0,0,0,0,fce73c822d074fa75f538db5ca78272fc0778a7cbe350711c86bab5357aeeaa9
1,36,14,1.5,0.2,0.0025,0.94,-101.72842870368018,0.12007802405017975,8702.043967357333,-0.12007802405017975,375.0,0.0,1.0,0,0,0,cfc7c6f86884075e761c99da4275c7242eefb8e387fef0bff7559be3fd67b047
1,37,14,1.5,0.2,0.0025,0.97,-101.6326503850013,0.12002463615199999,8680.81465141129,-0.12002463615199999,378.0,0.0,1.0,0,0,0,4fcfdf95815230a9aac1c81ff39635a17be3a9e3029dbb5c37ab3faee65a5a06
1,38,14,1.5,0.2,0.005,0.94,-101.22346093269438,0.12003404555817976,8729.499155345045,-0.12003404555817976,371.0,0.0,1.0,0,0,0,442f0c5f08dfc9da47abb7e9d7d93e379b5b6b53b2bceffd960980192ff9e90f
1,39,14,1.5,0.2,0.005,0.97,-101.2580984520404,0.12000474089599988,8748.435887687468,-0.12000474089599988,374.0,0.0,1.0,0,0,0,88de1820c138dc25ece47d5be07638d8048e122f8805280e7c59e4ffd2610f8f
1,40,14,1.5,0.25,0.0025,0.94,-78.87437017119225,0.08657888284072524,5999.065453694759,-0.08657888284072524,225.0,0.0,0.0,0,0,0,c1e3541215231eca6a8dbfe65fe16815507e7e6986c520f3d1c252c111a41882
1,41,14,1.5,0.25,0.0025,0.97,-78.66578622368094,0.08642691905127065,5995.006616921092,-0.08642691905127065,225.0,0.0,0.0,0,0,0,5e5376e473ccd8cdf2f26d35c1b9ef8d66bf8807b190fcb9d21ad8bd3bf521c2
1,42,14,1.5,0.25,0.005,0.94,-78.10519989798793,0.08647785543272513,6010.774643939964,-0.08647785543272513,225.0,0.0,0.0,0,0,0,caf7541c3d36d6c67895360b55174914103c59c4dc262e9c610867047e43e106
1,43,14,1.5,0.25,0.005,0.97,-77.93016328541205,0.08638311092727058,6009.605549418162,-0.08638311092727058,225.0,0.0,0.0,0,0,0,a8d699d6f7f19d0d2a1b6208e3803bf2b4feb211173486b6116607a56fbcc676
1,44,14,1.5,0.3,0.0025,0.94,-45.871785930052006,0.03762293523600002,2552.1778709399323,-0.03762293523600002,80.0,0.0,0.0,0,0,0,d0e1b7b9fee2ab55d6dd8e81247e340c83da05a69c38ad424a784334f9c82128
1,45,14,1.5,0.3,0.0025,0.97,-45.81547806170333,0.03722458505199988,2539.5945384469806,-0.03722458505199988,80.0,0.0,0.0,0,0,0,3af778fc65441bdab7d9a3ef1f77c00da596e3e7fb124e9bc556dca63f8b8d86
1,46,14,1.5,0.3,0.005,0.94,-44.48437554827768,0.03732817446400005,2555.761489522182,-0.037218272728000046,80.0,0.0,0.0,0,0,0,2960aef0deb0d93ccba496a6b34c0204c7bb30fbb127a5da4fcd684c7c3284dd
1,47,14,1.5,0.3,0.005,0.97,-44.40834318586182,0.03707570428800011,2543.177874275096,-0.036819922543999906,80.0,0.0,0.0,0,0,0,376f1692a75dfedbdfec6751397a83b79a310b80224529fa4076b2e12de5eb78
1,48,14,2.0,0.2,0.0025,0.94,-100.34542536700697,0.12013768309272532,8547.803279494716,-0.12013768309272532,322.0,0.0,1.0,0,0,0,f6f25f17239f320782d65e1a61c1d50e34aeea431acefd32c4c114c5ecd61492
1,49,14,2.0,0.2,0.0025,0.97,-101.19058534700918,0.12055515878872525,8578.63904646714,-0.12055515878872525,323.0,0.0,1.0,0,0,0,0a3ec8df84240157743c126ebc86a9ec11a022443c8a604e2703ab5a45bddde8
1,50,14,2.0,0.2,0.005,0.94,-98.73393348470967,0.12010361234872524,8710.462253397345,-0.12010361234872524,326.0,0.0,1.0,0,0,0,ccd45e5034a234b1cf11a1aa4c8ba454524ef4ac4834bbe45f9624769f6c05af
1,51,14,2.0,0.2,0.005,0.97,-98.76099527940211,0.12007868733672511,8719.330643376325,-0.12007868733672511,325.0,0.0,1.0,0,0,0,65f4ba354b0db7b318e945acb8f586a6ba0f88a28ee22923f4620c0753010a3b
1,52,14,2.0,0.25,0.0025,0.94,-79.24331927847948,0.08426399719927069,5858.445478749044,-0.08426399719927069,218.0,0.0,0.0,0,0,0,2f68565189c8ba5b8968882b5e697788e9f432581b6e975195764af6ae838e7b
1,53,14,2.0,0.25,0.0025,0.97,-79.37518316918504,0.08415958111127053,5846.236972793713,-0.08415958111127053,218.0,0.0,0.0,0,0,0,134e9d322aebb35702dee0433c5b2e36ce9b6c91382e74d808e61ad51f994db0
1,54,14,2.0,0.25,0.005,0.94,-78.25832036449208,0.0850355345792706,5929.469452041788,-0.0850355345792706,218.0,0.0,0.0,0,0,0,52c93408be3a2e9c2e811deaa62bb3db69297ee560d6cb6ad684baa5c39db33f
1,55,14,2.0,0.25,0.005,0.97,-78.03682854736161,0.08497703167527049,5933.846045109488,-0.08497703167527049,218.0,0.0,0.0,0,0,0,975a77cfc7ccbc9d7f7511011cf258cfc1afbfd7b97380a9edf68dcce9820f40
1,56,14,2.0,0.3,0.0025,0.94,-46.64928491035681,0.03781720842399994,2496.476801238056,-0.03781720842399994,78.0,0.0,0.0,0,0,0,9b31282215021f1c4e259b00bb6bad12a680cef651da1713a1971b2bca424f97
1,57,14,2.0,0.3,0.0025,0.97,-46.63044822156588,0.03733051247999997,2471.7653876689046,-0.03733051247999997,78.0,0.0,0.0,0,0,0,859771f94f44bad50f13b58beb8039140b13f8041e6dfc83fb8096e38dfbd6d6
1,58,14,2.0,0.3,0.005,0.94,-45.03379121364813,0.03764684336800006,2512.691179052963,-0.03764684336800006,78.0,0.0,0.0,0,0,0,666e056e0bcc54fa61dbf4cca3bd3969d9049c42d42e94faedf6bee5d3b272f9
1,59,14,2.0,0.3,0.005,0.97,-44.892493684895605,0.037213819516,2495.550237594388,-0.037213819516,78.0,0.0,0.0,0,0,0,62bc02d67a61ff57e9c372a379699bcad7e3270974ec4eb7bfd16932f1cb6cc4
1,60,14,2.5,0.2,0.0025,0.94,-102.70944143977181,0.12005472359236191,8551.97394702422,-0.12005472359236191,355.0,0.0,1.0,0,0,0,5d27d7b470efdc441430482fd3371fff5a1f4bf3c973f8770b7c21f338be6ccd
1,61,14,2.5,0.2,0.0025,0.97,-103.23209251660917,0.12013746039236195,8545.814043993387,-0.12013746039236195,356.0,0.0,1.0,0,0,0,48f0922159e1aeea021040d7bcc457ad193ccf7f50e7c608f44b6e961815fb02
1,62,14,2.5,0.2,0.005,0.94,-97.48722478973669,0.12017556772872517,8646.645792423024,-0.12017556772872517,324.0,0.0,1.0,0,0,0,4780eb48b7cd6fc21ec9912ab31830067ac9f74259e3ebe0d259c6f35c178e8b
1,63,14,2.5,0.2,0.005,0.97,-97.95760902596827,0.12009051973672524,8655.188203631935,-0.12009051973672524,323.0,0.0,1.0,0,0,0,126c94431ceb85a70e8705e2a6089943ebf9e3a446db45a71494101b21347911
1,64,14,2.5,0.25,0.0025,0.94,-78.74341226646358,0.08263411618290739,5667.778700869578,-0.08263411618290739,216.0,0.0,0.0,0,0,0,8360f350a2b3ce4f0e7b0b19f95806dd65923ccb7eef87e37a185877c3e90995
1,65,14,2.5,0.25,0.0025,0.97,-78.78376053491887,0.08237372273890742,5648.119693469561,-0.08237372273890742,216.0,0.0,0.0,0,0,0,18dfd8adbb6e4891ced50bc6bafb534ce4d35c312f7d4e65c4836567150cda58
1,66,14,2.5,0.25,0.005,0.94,-77.69167481433915,0.08545558927927066,5872.139598855399,-0.08545558927927066,216.0,0.0,0.0,0,0,0,ba31250be3527e19bae11d04cf10885d468c11558593ba223fa0b7d65724050f
1,67,14,2.5,0.25,0.005,0.97,-77.44688125008493,0.08538482364727062,5873.388096267421,-0.08538482364727062,216.0,0.0,0.0,0,0,0,52216b34960284877e5ea2725a60ad4bc4b30d93f308469cd923c48a1c7f8bfb
1,68,14,2.5,0.3,0.0025,0.94,-46.684381964795385,0.03634569769200002,2413.6858499149616,-0.03634569769200002,77.0,0.0,0.0,0,0,0,d802abf110752bc957099351b466f5b211b297caad0f0fc8f5fa01fb70291fe3
1,69,14,2.5,0.3,0.0025,0.97,-46.6850393430612,0.03596200668799998,2393.6937247038604,-0.03596200668799998,77.0,0.0,0.0,0,0,0,f9d7a382680fe5eda354a8929a3e9606f9fc567762c7fbf5ea813f5fd58c85cf
1,70,14,2.5,0.3,0.005,0.94,-45.31573441718169,0.03672627646000004,2463.522484711496,-0.03672627646000004,77.0,0.0,0.0,0,0,0,888120026f2e66b8a1cb9a036b13392456cb782cd2145e684c03995373e4839c
1,71,14,2.5,0.3,0.005,0.97,-45.22730574020755,0.036271398708,2446.761283025535,-0.036271398708,77.0,0.0,0.0,0,0,0,f5d383f4339111af25b5013d5a4207aca9c289c3426176f9c98046dd00158149
1,72,21,1.5,0.2,0.0025,0.94,-101.29628962478763,0.1201469220895297,8605.08015758406,-0.1201469220895297,368.0,0.0,1.0,0,0,0,2beb409be394338660aab45e4b7a79250a405fc8c663fa0fd642a1b1014ec8b7
1,73,21,1.5,0.2,0.0025,0.97,-100.08724623318996,0.12007361567658248,8586.520735354192,-0.12007361567658248,362.0,0.0,1.0,0,0,0,f5c611a3499fbb255c6afe869a2dc53d503c51bdf5a868e18b370384216478ab
1,74,21,1.5,0.2,0.005,0.94,-100.98369853593582,0.12004653084952954,8580.778824167775,-0.12004653084952954,365.0,0.0,1.0,0,0,0,e5eb9b9b87a4f707905fc8a7e54e3f3510983369c0037007fdf1be80cded48f1
1,75,21,1.5,0.2,0.005,0.97,-100.54911135588316,0.12017679402458237,8689.84985388478,-0.12017679402458237,366.0,0.0,1.0,0,0,0,f80316157f883729e784f3b76895d89d26630f9f5bf7a855b0e6d0bbee7554b6
1,76,21,1.5,0.25,0.0025,0.94,-78.33918116574256,0.08629592178472523,6128.952624385496,-0.08627096106472532,237.0,0.0,0.0,0,0,0,900b01b0a399e1ac87fefdfd5d61605f0a57827dae6ed25aad6b68cd66918cbf
1,77,21,1.5,0.25,0.0025,0.97,-78.1143518292997,0.08656340773127069,6149.507167732349,-0.08653844701127056,237.0,0.0,0.0,0,0,0,eb1c205328585b285c9dbc71c203b0c14911d314b0d78f47c0031cd67c5c4033
1,78,21,1.5,0.25,0.005,0.94,-77.46513356052195,0.0863097757607253,6145.360783239041,-0.08628273498072525,237.0,0.0,0.0,0,0,0,53ec33700cf5d76a8e90fd394d4174b5f4e58794a9a2b0cf626f1d9fde434162
1,79,21,1.5,0.25,0.005,0.97,-77.30960091446322,0.08668576617127055,6168.618632322838,-0.08665456527127058,237.0,0.0,0.0,0,0,0,6097ba92c4c54aa5830f25e75c3ad7dff6aabd4cada19e9be275e75c19b4af3f
1,80,21,1.5,0.3,0.0025,0.94,-40.16312460688814,0.032075642499999946,2270.83916569032,-0.03188680624400009,76.0,0.0,0.0,0,0,0,09105342b7b0eb1a24df43e17350aafbd4bb344b0e5d22ec067ddb9f27e50680
1,81,21,1.5,0.3,0.0025,0.97,-40.15471849576185,0.03197578553199998,2264.9390251464274,-0.03162458394799994,76.0,0.0,0.0,0,0,0,0c7bed51f9c2a0827cf97d4ef2a2bb6ab046a1f1761732f0b08d86e6a040365c
1,82,21,1.5,0.3,0.005,0.94,-38.37817601859204,0.032065334540000046,2275.916339116917,-0.031222667687999972,76.0,0.0,0.0,0,0,0,b91e127dd7075908e7d878c3d3b6dae068fe411ec69f038fd566bf41fd950ca7
1,83,21,1.5,0.3,0.005,0.97,-38.34396133609563,0.03197578553199998,2269.6416431876564,-0.030955408191999934,76.0,0.0,0.0,0,0,0,0728eb6fbc09d1250707caae8d831a77d3e17b329ac67f1812fc0aef02752bf9
1,84,21,2.0,0.2,0.0025,0.94,-99.63164172569675,0.12019543426923907,8627.528145749018,-0.12019543426923907,332.0,0.0,1.0,0,0,0,6810b98f38a9d86f6064bbf7a6f9ed285a536ce9128ade07e5b758f0af2d7c24
1,85,21,2.0,0.2,0.0025,0.97,-99.83296350336755,0.12026048116523902,8628.851034335115,-0.12026048116523902,331.0,0.0,1.0,0,0,0,60804c94567ead904e979d937062dc68eabd9bc73fccb91393d8d3f0213fc8e2
1,86,21,2.0,0.2,0.005,0.94,-98.56854458565846,0.12020389927978425,8636.26909860843,-0.12020389927978425,330.0,0.0,1.0,0,0,0,80c5ecb1221a0fad0b0b254b64188503307a8f74d8271a9cd621f15161a0b123
1,87,21,2.0,0.2,0.005,0.97,-98.41259860500384,0.1200771923694165,8628.25704106336,-0.1200771923694165,328.0,0.0,1.0,0,0,0,2872ac7a125672d9c12c3eca062315b45da0326e418cfc0446067aade90eff4b
1,88,21,2.0,0.25,0.0025,0.94,-78.78228445757564,0.08560027186872521,5931.354220876602,-0.08558407233672516,229.0,0.0,0.0,0,0,0,a53c9cb078ce543c4627b8db205cb304678a30c51f04aeb8fdc4f2a873295310
1,89,21,2.0,0.25,0.0025,0.97,-78.68037720846289,0.08562309810472524,5945.785420880585,-0.08560689857272519,229.0,0.0,0.0,0,0,0,0eead6cfbdd5fcb0aa3650514baa5d25e5871421d392ea3e0a93203d4ff7b5f4
1,90,21,2.0,0.25,0.005,0.94,-77.35633283227456,0.08568891642727072,5964.489903734463,-0.08566551710327053,229.0,0.0,0.0,0,0,0,ba021843ddc5f68ee3565e380be1d4146eacb1e9139825eb8a1154d872f58dd5
1,91,21,2.0,0.25,0.005,0.97,-77.28929208990053,0.08619791370727048,5996.204931493319,-0.08617091448727066,229.0,0.0,0.0,0,0,0,abf6ce0b3ba11379f09b05f16fe67d36ebaaea0a8c1af55ac28217d23ee52edb
1,92,21,2.0,0.3,0.0025,0.94,-39.974907454739395,0.032038842771999976,2237.320130468318,-0.03163994936399994,75.0,0.0,0.0,0,0,0,c1f0e7f2f6d76eec814b4653f9b69072094560c1029d153514ff36f9e0834587
1,93,21,2.0,0.3,0.0025,0.97,-39.90722792746843,0.031927923739999975,2230.315640861784,-0.03139146802399995,75.0,0.0,0.0,0,0,0,a8b657d884ca90e5ae2d2df40ecee056a5b2544f0854337a3df071d8377210cd
1,94,21,2.0,0.3,0.005,0.94,-36.83501806964881,0.03203087072800004,2246.3506427744232,-0.030475655844000027,75.0,5.551115123125783e-17,0.0,1,1,1,de829d562f31db9e049584f0b338f842f31af8fcb7c63c0d2432389abc7c9576
1,95,21,2.0,0.3,0.005,0.97,-36.84639489852205,0.03195609182000003,2240.047822886373,-0.030279026391999975,75.0,1.1102230246251565e-16,0.0,1,1,0,7af4c719fcf7e3061db7fa67bdac0e843ae0535059aca363394ae97fb1d8770f
1,96,21,2.5,0.2,0.0025,0.94,-103.47489074166108,0.12000901134797992,8475.785708036756,-0.12000901134797992,356.0,0.0,1.0,0,0,0,02e989e7041a44a5ea826b9638881da57f21544b062d4c8898e32910db8ecb05
1,97,21,2.5,0.2,0.0025,0.97,-103.61689306865424,0.12006604339997973,8482.540828635427,-0.12006604339997973,356.0,0.0,1.0,0,0,0,59b7a6dde7dd22914908d239a408d5af28486fb3c50f17f4fb339c08737dbcdb
1,98,21,2.5,0.2,0.005,0.94,-98.71352092166528,0.1200934860357844,8578.090791788873,-0.1200934860357844,330.0,0.0,1.0,0,0,0,ff232bc9a743f6013209316e78da80b2d554b035167d456d55f21e6cee7cbaa5
1,99,21,2.5,0.2,0.005,0.97,-98.79040949016971,0.1204058906454164,8609.532450451898,-0.1204058906454164,328.0,0.0,1.0,0,0,0,2c8c5f23bb08669104ee2b9214b313e69e14b69dbca31781122f9caeec062533
1,100,21,2.5,0.25,0.0025,0.94,-78.51582580281004,0.08188751542436201,5709.461436422258,-0.08187008385636196,223.0,0.0,0.0,0,0,0,8efc05112e190adc28c2ea9a2fdd61559355bb4753da86cc3b146e624a64539c
1,101,21,2.5,0.25,0.0025,0.97,-78.59382241103097,0.08198473533236195,5721.262665388408,-0.08196730376436212,223.0,0.0,0.0,0,0,0,0904afba94ce702ab399429194c8f9bbdb4ae9852d8b7ba1d07083c9e84a3019
1,102,21,2.5,0.25,0.005,0.94,-77.89454667889692,0.08453204587927066,5872.4203568972125,-0.08449980301927063,223.0,0.0,0.0,0,0,0,a7d7cc7539309b9e5a64333adc985ffa6d25b9f0c6703f8ab8f14441eedcb4ce
1,103,21,2.5,0.25,0.005,0.97,-77.82365168869599,0.08485667264327057,5888.503045159975,-0.08481946934327056,223.0,0.0,0.0,0,0,0,cc85b9cf5cd2e51c379585c215d586e2fbdeb5bb8f91f6a217a6b4b9756400de
1,104,21,2.5,0.3,0.0025,0.94,-42.247850409007135,0.03147333692400012,2139.49303996874,-0.03142199938400003,73.0,0.0,0.0,1,1,0,b82f180cd1eabbdadc7c31e67ca577cb41fd9044115dd0bee7eb6e007696651a
1,105,21,2.5,0.3,0.0025,0.97,-42.377874269820715,0.03129645821199989,2131.6310079736563,-0.031234879739999943,73.0,0.0,0.0,1,1,0,efddfa6d72666c689fade1018f081dae5133ecfc544bf6ffd89f81efb4721a05
1,106,21,2.5,0.3,0.005,0.94,-39.25738035683314,0.031428329400000066,2182.7506193275567,-0.031094532131999975,73.0,0.0,0.0,0,0,0,cae071bf81a78f81b60b5c4121a1b4877a1cbc67ad6c61d6939a8258a0ec615d
1,107,21,2.5,0.3,0.005,0.97,-39.25371675060072,0.0312704773400001,2173.2925874072107,-0.030796917231999954,73.0,0.0,0.0,1,1,0,0350c36a0f5e12bd06efa4b98f17a3133a6bd26e7ae59efc013ba764f304b278
2,0,7,1.5,0.2,0.0025,0.94,-91.58547405676234,0.101786918395809,7142.8900794570445,-0.101786918395809,489.0,0.0,0.0,0,0,0,8d2c8f52ec650726b53e5393cc4e02724a5221a5371ae46fe56c5d1bda01391a
2,1,7,1.5,0.2,0.0025,0.97,-90.3544726738748,0.100701855139809,7072.517813810926,-0.100701855139809,489.0,0.0,0.0,0,0,0,5883bed4cff82818ba61558b1eed00ca6bb8140c1a360bcc875ae35b994b6fac
2,2,7,1.5,0.2,0.005,0.94,-91.7423897299234,0.10403764476410193,7310.109547509301,-0.10403764476410193,489.0,0.0,0.0,0,0,0,5e2ba6c4637fe2145017fd5f8be9818c8f87943b0d0d69aed9c13973aa7535e3
2,3,7,1.5,0.2,0.005,0.97,-90.69940887451443,0.10352684656868805,7278.076948822858,-0.10352684656868805,489.0,0.0,0.0,0,0,0,6ad89116f9bf57d8631240630bc4dcbed3fad5842b55b2dd204c0a212e9046e4
2,4,7,1.5,0.25,0.0025,0.94,-68.28576751730816,0.06901198566400002,4878.450545553156,-0.06901198566400002,197.0,0.0,0.0,0,0,0,7aa82fecc5f2ef4a3f56099c18542d1b24c4aec21d3b62e84af25e520eb99fb6
2,5,7,1.5,0.25,0.0025,0.97,-67.4134924758304,0.06796829928799997,4798.910213999001,-0.06796829928799997,195.0,0.0,0.0,0,0,0,c8e39967b2b68d0cbdbf4db8f4c6f0d7afcb1bbfeeb895166fa142d5f3e450f6
2,6,7,1.5,0.25,0.005,0.94,-66.67685682261286,0.06966563630799993,4928.538811696008,-0.06966563630799993,195.0,0.0,0.0,0,0,0,76b69e568aadcbbbdc3a9a698b5c008d61873066875f1cc7549597e6fd75ceec
2,7,7,1.5,0.25,0.005,0.97,-66.11463881155578,0.069262854752,4870.691500883775,-0.069262854752,195.0,0.0,0.0,0,0,0,7893e64f531525c68f7280d519fa68bf634f04fd030093bb3dbd0e9074344656
2,8,7,1.5,0.3,0.0025,0.94,-40.7088972963036,0.02939577748400002,1973.6571247065708,-0.029317742028000082,67.0,0.0,0.0,0,0,0,f5e9612f52f292a819a9d338c614f2075ebd992c6bdb062dddd585b918d09512
2,9,7,1.5,0.3,0.0025,0.97,-40.64876449244416,0.028950752696000004,1956.801356029005,-0.028862962807999937,67.0,0.0,0.0,0,0,0,605fb1c8a2b7d7abde90e85fa33fb2fd70e975aa349b65af4e391bcad6da96e6
2,10,7,1.5,0.3,0.005,0.94,-40.742718981973475,0.029594938444000074,1982.505518808462,-0.029516902988000027,67.0,0.0,0.0,0,0,0,5147ee46dd612e509eb265c1ce1753d1afd208dbb9c841a0776e471d4ab3dd25
2,11,7,1.5,0.3,0.005,0.97,-40.64429892174403,0.02910765496799994,1964.7929779752544,-0.029019865080000096,67.0,0.0,0.0,0,0,0,5e982fdaed64e69f91ed96898db25d2165d3dcf1e130def75c6f86312770316f
2,12,7,2.0,0.2,0.0025,0.94,-89.86162131768646,0.09497565523893003,6693.774040813934,-0.09497565523893003,481.0,0.0,0.0,0,0,0,40ed4d03cc899bf3336ddcf012e7310ea2d1dda1b4488675869bd4d2688ceeb8
