variant,label,scope,segment,fold,sharpe,total_return,max_drawdown,turnover,n_trades,fees,funding,slippage_cost,psr,final_state,equity_hash,config_hash,dataset_hash
zero,zero (без витрат),oos,oos_0,0,-1.2695406685464812,-0.0007216500000000181,0.004395062466673649,22322.655775314113,429.0,0.0,0.0,0.0,0.4410138884634497,WARNING,b4d42c9bcb90cfe9f7a71bb5fe54e82bce3a2eaaec6f37fbf1adba7ac22898fa,317bccafa72b7aec272224fcd1012d9f59050cf178a4ef31dd4ccdf35e872ec3,139be94e0960832544f99e28578924629ff06f38b33fac117e1b9abacc9b961b
zero,zero (без витрат),oos,oos_1,1,5.244317766165536,0.0032337600000000855,0.0055742639127426274,14733.790293717633,142.0,0.0,0.0,0.0,0.731127870948474,NORMAL,7cf9baa2b6ed72ad96b6f8d14d9bf766af7da6d0ae45215d2c0550e70ec0c9dd,453b36c679f26515d97cdecb1ea4e4c785efdaa16ee21f3beec7bc7d69da9f82,e6cc52cb0e4211a6f90495341bce37644f8e82b3b7467f07fa5a71eea0f6d6fd
zero,zero (без витрат),oos,oos_2,2,2.710731456053529,0.0019663500000000056,0.005973056805734789,26719.603080634217,232.0,0.0,0.0,0.0,0.6247200913964409,NORMAL,9fe6c8253c18fa3990d25d976e5a809a7f2b5927842d5036576127fbca0c3619,c11f2b79d1d4b0d660339ae4843a1abc05121757a52586c70e02e097444484b3,720bbb9902f595f917dc7e5f2bbf9814e95d487192c6528c5d36ea4b4beb8c49
zero,zero (без витрат),oos,oos_3,3,23.208733339293367,0.017089659999999895,0.004460076680959046,30301.60683445928,255.0,0.0,0.0,0.0,0.9972481152476114,NORMAL,28782702fda6de3852aad3db726aab1020bb153e9c45ffb70f51333096e538ed,c11f2b79d1d4b0d660339ae4843a1abc05121757a52586c70e02e097444484b3,b021b06d910a0cb5b098ca3b4742b738b26f82ac7296c95b35fa20630434b85c
zero,zero (без витрат),oos,oos_4,4,-0.19871723519574133,-0.00013866999999989638,0.006191999391201075,25082.769179022227,231.0,0.0,0.0,0.0,0.49072562930004815,NORMAL,8cddae1eff57b1cc27ae7dd20b397bee624e8b5c684dc9b31ad8e619a77f2bbf,39bf725e361cac39650331ebe25188cfba236de599e3ccede448e53de5b9b063,f4fba3b9838e1244eccfc4cdaeb4884fcb7ff1d3ea1e0374856fbeb2559327d1
zero,zero (без витрат),oos,oos_5,5,9.350521380203794,0.003280860000000052,0.0014537744456873947,7432.638888396725,87.0,0.0,0.0,0.0,0.8713546393677778,WARNING,9dc8273bf88551c05fc081fe3d4c4e9c398de9dcb314793f08b9f7e8c3af960a,453b36c679f26515d97cdecb1ea4e4c785efdaa16ee21f3beec7bc7d69da9f82,2483bf4579fc96375347a8d80b5f8270ecab9a241bda1b23a2328bbff878cb92
sqrt_impact,sqrt_impact (спред + √-імпакт),oos,oos_0,0,-5.1194847792769105,-0.002906329999999957,0.005374688242166026,22318.76271064226,429.0,0.0,0.0,21.510497944509,0.2753796541609327,WARNING,b5c3f8e7c93784ed3ed29607661c3425f1cd62f6e4a55b0d942c96ecb8993384,74579dc945e1718606d4469490bf4fa816d9a8afe1887b464b94cc2020e61047,139be94e0960832544f99e28578924629ff06f38b33fac117e1b9abacc9b961b
sqrt_impact,sqrt_impact (спред + √-імпакт),oos,oos_1,1,-1.9752894463685506,-0.0013558300000000578,0.006672881558494104,14171.211955704446,139.0,0.0,0.0,21.143490999043,0.4085985741030192,NORMAL,f5bb2184e32fb092bdc6f248d7e1766a2be14a95bad906e9c4ac294e88d119e6,cf5021f62e550e7feaca0a2a9d12690fd2bbe6fb37b6db0823ba6105d83e0cb4,e6cc52cb0e4211a6f90495341bce37644f8e82b3b7467f07fa5a71eea0f6d6fd
sqrt_impact,sqrt_impact (спред + √-імпакт),oos,oos_2,2,-1.8251972916457877,-0.0013703900000000546,0.006313798797626391,26731.937202966663,232.0,0.0,0.0,32.914214276839,0.4155310037367628,NORMAL,7e81e944d0b5371a235353e1fa1503775019e3be3c873bddae8008e1e5dd5085,06aedd5e4884636fd029702dda09c7d92a0d819b852dd6cf009df042ef46c268,720bbb9902f595f917dc7e5f2bbf9814e95d487192c6528c5d36ea4b4beb8c49
sqrt_impact,sqrt_impact (спред + √-імпакт),oos,oos_3,3,19.738786957262647,0.014051440000000026,0.004272076696378413,28151.96684636549,245.0,0.0,0.0,19.810499354362,0.9904199822271649,NORMAL,092a894ba13226abe326b7fe0ed9ba122c8be9a6e7a2a7180eca8a91f9a362bc,bed79063fef2c85c613ba108f4d57e811438bf9c517ce21c8327be8c24fcc9be,b021b06d910a0cb5b098ca3b4742b738b26f82ac7296c95b35fa20630434b85c
