open_time_ms,close,rsi14
1789439520000,77899.3,44.71789362944474
1789439580000,77919.7,48.851543576946476
1789439640000,77898.2,45.029957655297466
1789439700000,77873.9,41.11507358106201
1789439760000,77848.4,37.43687210870411
1789439820000,77849.0,37.578374984370306
1789439880000,77841.6,36.48241292529139
1789439940000,77851.9,39.142887158150536
1789440000000,77852.7,39.355355859340804
1789440060000,77830.0,35.561473031186054
1789440120000,77855.3,42.244217976742036
1789440180000,77856.1,42.44746672322592
1789440240000,77844.3,40.2002847605625
1789440300000,77844.2,40.18087105283238
1789440360000,77842.7,39.86984281235015
1789440420000,77826.4,36.55818027598288
1789440480000,77816.2,34.62028864649875
1789440540000,77789.1,30.060953922704883
1789440600000,77802.5,34.64421916318793
1789440660000,77789.0,32.34452680486868
1789440720000,77833.3,45.19966666609748
1789440780000,77829.8,44.48056032065157
1789440840000,77828.6,44.22079431679726
1789440900000,77877.5,55.59990370698793
1789440960000,77865.6,52.778188291547714
1789441020000,77882.5,56.17945997348521
1789441080000,77868.1,52.69655689611897
1789441140000,77878.3,54.83260597067251
1789441200000,77826.0,43.889001785865176
1789441260000,77780.2,36.936707557173946
1789441320000,77757.4,34.0454574209821
1789441380000,77778.4,38.79735232433689
1789441440000,77752.3,35.38504769385369
1789441500000,77742.6,34.18179596448863
1789441560000,77744.4,34.62604543646586
1789441620000,77795.0,45.717816489787175
1789441680000,77758.7,40.41960816755781
1789441740000,77755.0,39.9118866258776
1789441800000,77743.4,38.288066660376366
1789441860000,77680.2,30.90950868545042
1789441920000,77704.4,35.99578123865342
1789441980000,77694.9,34.90931654819241
1789442040000,77692.5,34.624984430695164
1789442100000,77693.2,34.79180830828126
1789442160000,77691.6,34.57463291826676
1789442220000,77708.7,38.960028187570984
1789442280000,77723.1,42.4578655187602
1789442340000,77730.0,44.11053688931412
1789442400000,77773.2,53.177720821954686
1789442460000,77770.1,52.51926931841214
1789442520000,77791.7,56.55575204580052
1789442580000,77800.2,58.06651564798489
1789442640000,77800.2,58.06651564798489
1789442700000,77817.7,61.281447912792174
1789442760000,77800.0,56.55834437837425
1789442820000,77806.8,57.900778080874424
1789442880000,77811.9,58.92595748684355
1789442940000,77815.2,59.61131001362809
1789443000000,77786.5,51.55445721468708
1789443060000,77773.2,48.296770743588276
1789443120000,77809.8,56.45182971241672
1789443180000,77818.7,58.17923793984574
1789443240000,77810.0,55.847175295432955
1789443300000,77805.2,54.54802942186941
1789443360000,77822.5,58.31208820258997
1789443420000,77800.9,52.469528330294835
1789443480000,77813.8,55.34702991307143
1789443540000,77781.7,47.621220743147965
1789443600000,77781.5,47.576659915099505
1789443660000,77787.9,49.2143378925655
1789443720000,77751.6,41.32824148817789
1789443780000,77768.9,45.7868490332972
1789443840000,77773.4,46.91684772465235
1789443900000,77767.2,45.50938118223918
1789443960000,77775.1,47.663806636289
1789444020000,77745.8,41.163326858424256
1789444080000,77714.7,35.61162725783957
1789444140000,77706.8,34.3444891906212
1789444200000,77701.8,33.53126616175071
1789444260000,77729.9,41.862846226392826
1789444320000,77725.8,41.05425255851104
1789444380000,77709.4,37.90074413604423
1789444440000,77684.0,33.59643378385567
1789444500000,77655.7,29.567355334444713
1789444560000,77644.7,28.15402410745847
1789444620000,77651.0,30.21156042457281
1789444680000,77636.1,28.15769244274952
1789444740000,77658.6,35.309573973250735
1789444800000,77682.6,41.948075606906045
1789444860000,77678.4,41.152198829964526
1789444920000,77669.8,39.499625963620524
1789444980000,77670.3,39.65136288755077
1789445040000,77710.4,50.396350065120345
1789445100000,77711.9,50.74959812345376
1789445160000,77704.1,48.80332584978376
1789445220000,77640.4,36.494260676453145
1789445280000,77626.1,34.39688578454478
1789445340000,77634.2,36.61889060223436
1789445400000,77631.2,36.13077938381727
1789445460000,77635.6,37.44773979003438
1789445520000,77606.0,32.580696745232856
1789445580000,77648.9,43.9506879286897
1789445640000,77616.4,38.63491327757477
1789445700000,77633.0,42.46279951453039
1789445760000,77650.3,46.227420337146604
1789445820000,77613.4,40.1875333815099
1789445880000,77629.3,43.60663941046593
1789445940000,77629.3,43.60663941046593
1789446000000,77636.6,45.272436400220045
1789446060000,77643.0,46.75733128149173
1789446120000,77631.8,44.482737566945
1789446180000,77609.3,40.24693145948663
1789446240000,77568.6,33.94936456008605
1789446300000,77533.0,29.588231864734524
1789446360000,77574.5,39.366521895436556
1789446420000,77581.7,40.89998846701746
1789446480000,77601.1,44.94060107526303
1789446540000,77592.8,43.56817162239312
1789446600000,77601.7,45.49046738552422
1789446660000,77587.2,42.92498566292486
1789446720000,77540.4,35.88971148635957
1789446780000,77527.7,34.24925559936385
1789446840000,77562.3,42.02421749981656
1789446900000,77537.2,38.47031398871547
1789446960000,77526.9,37.08437181529148
1789447020000,77519.0,36.0127292262566
1789447080000,77544.3,41.81196593561344
1789447140000,77552.8,43.659452958386325
1789447200000,77572.6,47.815852187969945
1789447260000,77593.8,51.906897976823565
1789447320000,77602.0,53.427745522854806
1789447380000,77587.8,50.45235801395617
1789447440000,77614.1,55.4058007235729
1789447500000,77575.2,47.7947761877986
1789447560000,77595.7,51.57039189483357
1789447620000,77581.3,48.895326010793084
1789447680000,77589.1,50.396272327716616
1789447740000,77581.4,48.870355571510444
1789447800000,77560.2,44.84438735171387
1789447860000,77555.1,43.90729894852938
1789447920000,77549.9,42.92243847932419
1789447980000,77550.9,43.18635826662584
1789448040000,77560.4,45.75257853132923
1789448100000,77560.3,45.729163451833244
1789448160000,77555.0,44.431298164910416
1789448220000,77544.2,41.82623813661556
1789448280000,77544.2,41.826238136615565
1789448340000,77537.0,40.012388359766184
1789448400000,77555.7,46.50153548652156
1789448460000,77555.8,46.53484282837124
1789448520000,77580.3,54.078254542267686
1789448580000,77566.3,49.75802582112121
1789448640000,77573.0,51.74484893646272
1789448700000,77618.6,62.58843842005625
1789448760000,77606.2,58.723998723878985
1789448820000,77582.9,52.20176276581614
1789448880000,77582.8,52.174978981998095
1789448940000,77552.0,44.586935868935775
1789449000000,77453.6,29.71717249753665
1789449060000,77464.2,32.33508670367149
1789449120000,77434.3,29.048263347335705
1789449180000,77372.7,23.7026911504677
1789449240000,77380.0,25.453458179124567
1789449300000,77420.6,34.461009474141605
1789449360000,77364.8,29.23290695251974
1789449420000,77282.5,23.556461446736364
1789449480000,77322.5,30.60910297268063
1789449540000,77294.6,28.625336595597872
1789449600000,77367.2,39.59578262713331
1789449660000,77376.0,40.78387694053626
1789449720000,77346.0,38.037153519053916
1789449780000,77341.0,37.5828464178044
1789449840000,77336.0,37.10557506669237
1789449900000,77356.8,40.49117093230382
1789449960000,77388.0,45.251844460349886
1789450020000,77421.6,49.90013158919794
1789450080000,77430.1,51.032775194865465
1789450140000,77430.0,51.01816192993353
1789450200000,77431.3,51.21374155961484
1789450260000,77416.1,48.76210598630468
1789450320000,77419.9,49.414070318364196
1789450380000,77440.0,52.83283701739268
1789450440000,77444.2,53.539418555777566
1789450500000,77406.1,46.70438628691718
1789450560000,77416.9,48.70350273657901
1789450620000,77373.9,41.95563840409765
1789450680000,77344.1,38.0238123542439
1789450740000,77384.0,45.40158566368157
1789450800000,77404.5,48.77557124053967
1789450860000,77453.4,55.793221783837865
1789450920000,77456.7,56.229025166707935
1789450980000,77423.1,50.74379680875504
1789451040000,77428.4,51.546728390233575
1789451100000,77438.1,53.05502672745319
1789451160000,77437.0,52.85409504462326
1789451220000,77450.3,55.06976084047719
1789451280000,77474.8,58.90141475905587
1789451340000,77462.3,56.26499567022163
1789451400000,77488.7,60.30602422042317
1789451460000,77520.0,64.49473692383268
1789451520000,77526.3,65.28871330136926
1789451580000,77555.2,68.74189527471222
1789451640000,77562.4,69.55452160878266
1789451700000,77543.0,64.6756126065228
1789451760000,77582.9,69.42577688844523
1789451820000,77627.8,73.7100901347641
1789451880000,77590.8,65.5576230940674
1789451940000,77590.5,65.49437167063408
1789452000000,77624.9,69.16781450481606
1789452060000,77677.0,73.72941326873183
1789452120000,77678.5,73.8493723437483
1789452180000,77672.1,72.33174317273844
1789452240000,77684.5,73.469352391862
1789452300000,77636.5,62.7191697911515
1789452360000,77633.8,62.168127883476934
1789452420000,77630.6,61.47871403940855
1789452480000,77633.8,61.93332700289003
1789452540000,77605.6,55.695349736922644
1789452600000,77595.1,53.53328762312256
1789452660000,77550.6,45.47603124860621
1789452720000,77547.4,44.95208377989212
1789452780000,77548.7,45.22816732337981
1789452840000,77538.3,43.35484733037358
1789452900000,77538.4,43.379131924276116
1789452960000,77548.7,45.949468356086925
1789453020000,77556.1,47.78347372932012
1789453080000,77541.5,44.57017713870527
1789453140000,77520.1,40.293079573710536
1789453200000,77497.8,36.37573033302351
1789453260000,77450.5,29.765507713321952
1789453320000,77450.4,29.75319761409189
1789453380000,77435.4,27.889944517417206
1789453440000,77423.2,26.439678629358895
1789453500000,77417.5,25.765555542240975
1789453560000,77381.5,21.957686996657387
1789453620000,77360.0,20.051722667953157
1789453680000,77379.3,26.2410892447039
1789453740000,77371.6,25.39634279530675
1789453800000,77370.9,25.316554146913674
1789453860000,77395.3,33.19524034698989
1789453920000,77402.7,35.42035149277497
1789453980000,77381.1,32.063291366681554
1789454040000,77407.9,39.69973577433845
1789454100000,77400.1,38.34865498055973
1789454160000,77387.9,36.26950760199953
1789454220000,77398.6,39.374082170491846
1789454280000,77397.1,39.08662367790037
1789454340000,77382.4,36.2904280614703
1789454400000,77388.2,38.169895120825124
1789454460000,77414.8,46.03304054876856
1789454520000,77408.7,44.631296535968836
1789454580000,77396.9,41.9689533180986
1789454640000,77415.1,47.20048145398428
1789454700000,77369.0,37.88423611399127
1789454760000,77351.3,35.02573253825088
1789454820000,77340.9,33.42964493208602
1789454880000,77320.1,30.441822230172164
1789454940000,77291.6,26.894845631036375
1789455000000,77246.1,22.406270727706243
1789455060000,77255.0,25.04153045555853
1789455120000,77221.2,21.987434143165544
1789455180000,77179.7,18.934049914066506
1789455240000,77200.0,24.46011327624619
1789455300000,77179.2,22.748952679680343
1789455360000,77211.4,30.817673512891204
1789455420000,77229.1,34.84616434633635
1789455480000,77234.3,36.02478415992961
1789455540000,77251.5,39.89767125166652
1789455600000,77225.2,36.28096004614683
1789455660000,77252.1,42.06569300566665
1789455720000,77226.8,38.52334663117043
1789455780000,77249.3,43.111462977974405
1789455840000,77269.0,46.851562007443064
1789455900000,77210.5,38.71235256974799
1789455960000,77202.5,37.74662402385673
1789456020000,77171.9,34.22924663091071
1789456080000,77168.6,33.862774805156235
1789456140000,77228.9,45.37201137836177
1789456200000,77199.3,41.54968824451711
1789456260000,77184.8,39.781683215960875
1789456320000,77164.2,37.35008812093098
1789456380000,77180.1,40.37923435792231
1789456440000,77181.4,40.631979754179135
1789456500000,77219.9,47.70274845355037
1789456560000,77175.5,41.55588551824014
1789456620000,77200.0,45.71283802603006
1789456680000,77245.9,52.52562515293349
1789456740000,77244.1,52.24870934351715
1789456800000,77264.4,55.12224045914556
1789456860000,77225.7,49.060934378131684
1789456920000,77224.7,48.91126877466167
1789456980000,77246.8,52.36945735531898
1789457040000,77240.1,51.23712091022378
1789457100000,77274.2,56.4037874496487
1789457160000,77245.4,51.44592091863123
1789457220000,77251.9,52.461554591879235
1789457280000,77248.9,51.92172945758182
1789457340000,77247.7,51.692597862247865
1789457400000,77229.5,48.21713945070613
1789457460000,77208.0,44.4179253976595
1789457520000,77168.4,38.41414376212316
1789457580000,77163.6,37.74811554608266
1789457640000,77078.1,28.32684886752672
1789457700000,77098.9,32.725755596463955
1789457760000,77132.3,39.180766934455626
1789457820000,77121.1,37.86861582764875
1789457880000,77077.7,33.22522499930068
1789457940000,77038.9,29.716999906986842
1789458000000,77075.1,36.458246918362306
1789458060000,77004.8,30.366800558163263
1789458120000,76990.7,29.309069764784468
1789458180000,77020.8,34.55010557995017
1789458240000,76990.7,31.99548279132901
1789458300000,77052.4,41.53783890886374
1789458360000,77008.3,37.48875324665668
1789458420000,76994.4,36.28804489511522
1789458480000,76999.8,37.13048739917911
1789458540000,76987.7,35.98237230983317
1789458600000,76951.6,32.73063318395208
1789458660000,76950.1,32.598808611206096
1789458720000,76914.7,29.571782576396856
1789458780000,76874.6,26.562834842439614
1789458840000,76884.5,28.49718799953581
1789458900000,76855.9,26.33879149458342
1789458960000,76874.6,30.06839752613874
1789459020000,76857.7,28.656271109290415
1789459080000,76876.2,32.398981644462864
1789459140000,76895.3,36.124697476060696
1789459200000,76850.3,31.69287857302112
1789459260000,76826.7,29.639217845542078
1789459320000,76813.3,28.509589818384555
1789459380000,76841.1,34.11943310013362
1789459440000,76829.6,32.966988789573634
1789459500000,76820.1,32.005265734758254
1789459560000,76806.7,30.647180134954368
1789459620000,76771.2,27.33759028979391
1789459680000,76710.1,22.778253999482928
1789459740000,76747.0,30.334859538687454
1789459800000,76690.8,26.139417932812847
1789459860000,76707.1,29.197980101170202
1789459920000,76720.0,31.61162652580623
1789459980000,76752.1,37.33621934690512
1789460040000,76778.5,41.661378265317445
1789460100000,76742.2,37.79820623742774
1789460160000,76674.3,31.84905744408202
1789460220000,76708.2,37.16634978497231
1789460280000,76758.4,44.11930130719467
1789460340000,76779.0,46.72456737481732
1789460400000,76797.2,48.98742062411674
1789460460000,76768.6,45.702331972164714
1789460520000,76816.2,51.52839914287136
1789460580000,76804.7,50.12894571146295
1789460640000,76816.8,51.61785797300341
1789460700000,76767.6,45.64991157896124
1789460760000,76818.2,51.81962772922325
1789460820000,76831.4,53.308677459546594
1789460880000,76841.7,54.49059767225209
1789460940000,76828.2,52.61081249677504
1789461000000,76829.4,52.766791541829605
1789461060000,76841.7,54.42272874483146
1789461120000,76852.6,55.898292208718146
1789461180000,76834.1,52.77530477326767
1789461240000,76845.9,54.520648320443804
1789461300000,76836.7,52.87971340107257
1789461360000,76826.8,51.09749070723997
1789461420000,76802.8,46.965034561187665
1789461480000,76800.0,46.49261903249353
1789461540000,76837.7,53.30348030543333
1789461600000,76828.3,51.541831341811346
1789461660000,76824.4,50.791800960492154
1789461720000,76847.0,54.888506344095866
1789461780000,76847.0,54.888506344095866
1789461840000,76807.8,47.01480565113983
1789461900000,76822.3,49.87888366214122
1789461960000,76860.0,56.46760188881032
1789462020000,76869.9,58.027941025516775
1789462080000,76889.5,61.00776174202052
1789462140000,76845.9,52.13996557237933
1789462200000,76885.7,58.123794859814595
1789462260000,76855.9,52.80070513986826
1789462320000,76857.9,53.11107427253565
1789462380000,76891.2,58.05652971414103
1789462440000,76905.4,59.99423355433556
1789462500000,76908.6,60.437791016604784
1789462560000,76927.0,62.9794796224762
1789462620000,76927.8,63.090508696114895
1789462680000,76929.3,63.31268415776711
1789462740000,76964.9,68.20447084655653
1789462800000,76908.7,55.600644779498225
1789462860000,76874.4,49.57881855413697
1789462920000,76881.3,50.734741307260784
1789462980000,76896.9,53.33926073337944
1789463040000,76911.8,55.74577229742292
1789463100000,76888.0,51.20313308260209
1789463160000,76898.1,52.95514689641063
1789463220000,76880.0,49.523528019706795
1789463280000,76897.2,52.662793549869214
1789463340000,76915.7,55.84376013860749
1789463400000,76888.1,50.402148209385736
1789463460000,76908.5,53.97223343830343
1789463520000,76893.6,51.08016356586719
1789463580000,76866.9,46.29314857634314
1789463640000,76901.8,52.55244087335781
1789463700000,76942.3,58.584586549062685
1789463760000,76959.2,60.822830238645174
1789463820000,76931.0,55.43881372543747
1789463880000,76912.0,52.09295262285839
1789463940000,76875.6,46.324761551644485
1789464000000,76871.0,45.63702965758072
1789464060000,76897.7,50.253466604870084
1789464120000,76903.9,51.28790737375801
1789464180000,76899.5,50.48557233141444
1789464240000,76880.2,47.011534643942326
1789464300000,76850.0,42.12660796047961
1789464360000,76850.3,42.190869193750245
1789464420000,76836.1,39.930759775260604
1789464480000,76842.0,41.33688646771679
1789464540000,76882.8,50.04534199898972
1789464600000,76878.8,49.27307021975312
1789464660000,76878.8,49.27307021975312
1789464720000,76885.8,50.81356167783785
1789464780000,76880.0,49.47294950976244
1789464840000,76946.4,61.87423823722915
1789464900000,76959.1,63.70892943177526
1789464960000,76924.3,55.78689312212503
1789465020000,76910.0,52.87720469464638
1789465080000,76928.1,56.0050439126644
1789465140000,76939.0,57.82074713807149
1789465200000,76937.4,57.44596432316876
1789465260000,76935.0,56.850702883266976
1789465320000,76934.7,56.771512328346304
1789465380000,76919.0,52.639052043901486
1789465440000,76957.0,60.192010510211674
1789465500000,76953.6,59.281064356609456
1789465560000,76938.4,55.25505114069305
1789465620000,76967.6,60.76732817396763
1789465680000,77007.7,66.81366712464153
1789465740000,77011.8,67.36742525165452
1789465800000,76965.0,55.90102058607183
1789465860000,76962.6,55.38044496221891
1789465920000,76982.2,58.758222039639726
1789465980000,77010.9,63.156449927674885
1789466040000,77026.8,65.36045427630039
1789466100000,76986.5,56.1861551479508
1789466160000,76984.3,55.726300726506736
1789466220000,76958.0,50.41425110021988
1789466280000,76927.2,45.00383035476819
1789466340000,76946.8,48.77155318315031
1789466400000,76967.0,52.39156811612388
1789466460000,76918.4,44.28360562558909
1789466520000,76894.5,40.929097722990804
1789466580000,76966.9,52.6342185326335
1789466640000,76901.7,44.14975632131312
1789466700000,76881.2,41.86470916185833
1789466760000,76899.9,44.67752246053166
1789466820000,76919.6,47.556272219671236
1789466880000,76996.2,56.93908009508023
1789466940000,77001.5,57.50558401276608
1789467000000,76968.8,52.88292705737468
1789467060000,77008.3,57.34359527838381
1789467120000,76986.5,54.288841073504756
1789467180000,76970.8,52.134833690830924
1789467240000,76968.9,51.86663090339011
1789467300000,76972.1,52.31159924581125
1789467360000,76972.2,52.326431092330836
1789467420000,76980.0,53.54020838347587
1789467480000,76988.8,54.93426544302468
1789467540000,76949.9,48.068133238230175
1789467600000,76922.5,43.90545391353901
1789467660000,76894.7,40.1101312867826
1789467720000,76906.2,42.33093840359567
1789467780000,76968.7,52.61501081045578
1789467840000,76999.6,56.723978398628326
1789467900000,76981.0,53.70509350070337
1789467960000,76994.2,55.514531517717884
1789468020000,76901.5,42.84858903865226
1789468080000,76876.3,40.16576398003236
1789468140000,76858.1,38.30060034061302
1789468200000,76846.0,37.068174562269135
1789468260000,76887.2,43.709938621272954
1789468320000,76929.0,49.52979097388197
1789468380000,76934.1,50.20623795349776
1789468440000,76931.2,49.797524514748304
1789468500000,76948.0,52.22395258755025
1789468560000,76951.2,52.6929746903094
1789468620000,76927.7,48.89663851365075
1789468680000,76906.7,45.726242058423296
1789468740000,76912.2,46.70096677679489
1789468800000,76924.7,48.945163791764294
1789468860000,76931.6,50.19187426983156
1789468920000,76966.1,55.97994689987267
1789468980000,76968.3,56.3284611473419
1789469040000,77030.1,64.7670442387575
1789469100000,77037.0,65.56704541304316
1789469160000,77042.0,66.166551244718
1789469220000,77061.7,68.49406571787426
1789469280000,77039.3,63.17248608840687
1789469340000,77091.3,69.16225699957593
1789469400000,77115.0,71.44204566785405
1789469460000,77135.2,73.25678138608897
1789469520000,77025.6,53.42123778224415
1789469580000,76992.2,49.06152468600997
1789469640000,76976.0,47.05562707963065
1789469700000,77025.6,53.34512649458128
1789469760000,77005.8,50.75317037053372
1789469820000,77040.0,54.835220983261515
1789469880000,77000.2,49.674878015375604
1789469940000,77023.7,52.51628307588088
1789470000000,77014.4,51.28228231305716
1789470060000,77055.1,56.13953626941955
1789470120000,77080.9,58.93458914837567
1789470180000,77073.5,57.79691429371276
1789470240000,77070.1,57.250079831868625
1789470300000,77097.7,60.515872555685824
1789470360000,77087.0,58.64541961512655
1789470420000,77089.2,58.92652072855523
1789470480000,77126.7,63.482980506974656
1789470540000,77178.2,68.6298513434694
1789470600000,77144.1,62.36224750214643
1789470660000,77121.9,58.60957771299116
1789470720000,77024.8,45.66581032321123
1789470780000,77001.0,43.15034250660449
1789470840000,77012.4,44.721066331988254
1789470900000,77000.0,43.319052041466335
1789470960000,77037.7,48.59554538062629
1789471020000,77062.3,51.751771447241616
1789471080000,77055.9,50.87655673835222
1789471140000,77038.3,48.44994628155447
1789471200000,77010.2,44.777772898047104
1789471260000,76975.1,40.634787942995004
1789471320000,76952.9,38.225782441007546
1789471380000,76940.2,36.878829710343034
1789471440000,76944.0,37.587480451156964
1789471500000,76964.6,41.42655278199939
1789471560000,76965.3,41.55810385074366
1789471620000,76963.7,41.32961679521926
1789471680000,76969.7,42.60400980556021
1789471740000,76963.7,41.63019234572104
1789471800000,76948.9,39.24715726916814
1789471860000,76920.1,35.0433474714082
1789471920000,76922.9,35.763733646370056
1789471980000,76894.8,31.935893626218444
1789472040000,76895.6,32.15851896722914
1789472100000,76908.0,35.67073653821632
1789472160000,76909.5,36.101689355847455
1789472220000,76891.9,33.28418159789214
1789472280000,76863.9,29.358608169917574
1789472340000,76882.0,34.71855188258351
1789472400000,76835.8,28.7269998215872
1789472460000,76885.2,40.54254369225473
1789472520000,76896.1,42.79595090304807
1789472580000,76896.0,42.77993204215174
1789472640000,76898.7,43.395994243626006
1789472700000,76886.6,41.25245103998404
1789472760000,76876.5,39.49862983834639
1789472820000,76830.9,32.7324669515114
1789472880000,76827.4,32.27546214001285
1789472940000,76809.5,29.970786337664023
1789473000000,76826.2,34.65863616762506
1789473060000,76899.9,50.42944376886087
1789473120000,76895.1,49.589949306458614
1789473180000,76896.5,49.852164187425984
1789473240000,76864.1,44.13098582415939
1789473300000,76887.9,48.780950127988255
1789473360000,76883.0,47.89707400777225
1789473420000,76916.0,53.948866315472934
1789473480000,76911.2,52.98484736687842
1789473540000,76899.8,50.669081865845975
1789473600000,76933.0,56.61598120560431
1789473660000,76888.0,48.14420421504038
1789473720000,76876.7,46.2717880924756
1789473780000,76888.0,48.43165140100474
1789473840000,76914.1,53.11939485146467
1789473900000,76867.1,45.158495858263684
1789473960000,76868.8,45.47678818774987
1789474020000,76879.2,47.48482082767078
1789474080000,76879.9,47.62463968374599
1789474140000,76826.3,39.05101201399113
1789474200000,76876.7,48.4487356216395
1789474260000,76886.8,50.108913607597984
1789474320000,76915.9,54.64135028583605
1789474380000,76898.1,51.55603204963445
1789474440000,76892.4,50.571290825905216
1789474500000,76882.9,48.89503302957024
1789474560000,76932.9,56.97780643786406
1789474620000,76944.2,58.57250671666522
1789474680000,76922.8,54.45579340730115
1789474740000,76928.5,55.35584455486665
