source,variant,label,scope,sharpe,sharpe_fold_mean,total_return,max_drawdown,turnover,fees,funding,slippage_cost,gross_pnl,n_trades,n_fills,fees_per_day_pct,psr,exposure,days,n_segments,halted_segments,share_halted,share_cooldown,config_hash,note
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,baseline,"базова (6 детекторів, Мамдані, κ, гістерезис)",full,-46.38548890990067,-46.38548890990067,-0.12012743879288312,0.12012743879288312,2932.57155306787,1284.47358184,-0.539393911161,13.897313173208,82.6598,314,616,0.28776108994657495,0.0,0.015432963066679113,44.636805555555554,1,1,0.6635707395998631,0.18222408911291577,bdfa3fef3871f8bbd188a2ee0326489e224a49b5e4e06ca096633f92842938ee,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_ema_slope,без EmaSlope,full,-50.60873126846694,-50.60873126846694,-0.12016160027408118,0.12016160027408118,2920.965933861402,1267.78409,-0.137887259216,19.597052277961,66.0302,349,695,0.2840221369385628,0.0,0.0225893773919537,44.636805555555554,1,1,0.8534024082889947,0.11602725660412583,e0f7de6cdefe94984364b0d98453732f0c69d6855cd270b598153ab0cb010d16,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_donchian,без Donchian,full,-47.9537959616541,-47.9537959616541,-0.12005051555842805,0.12005051555842805,2917.4540907467435,1272.51400684,0.039448744265,4.60204378725,72.0483,337,653,0.2850817819514912,0.0,0.016537540060362798,44.636805555555554,1,1,0.7578331622016864,0.12607735150440275,dcfe72ecd56bec2d3e8b31e5f9b88509a6211ab04947b832f8133068a454b10d,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_rsi_exhaustion,без RsiExhaustion,full,-48.88366945250165,-48.88366945250165,-0.12016581723199926,0.12016581723199926,2900.2133746319096,1265.89257232,0.0,13.500895949831,64.2344,342,671,0.2835983795355726,0.0,0.01638196583590031,44.636805555555554,1,1,0.7468340645321883,0.12057002395843057,e44f2ce4f7357bca9e638a547d9a4c27a76e61374db416afde623e692bff928b,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_bollinger_z,без BollingerZ,full,-60.036951779982765,-60.036951779982765,-0.12016344963200076,0.12016344963200076,2788.272746732999,1214.73009632,0.0,19.41672315648,13.0956,379,743,0.2721364311807956,0.0,0.006938610411027101,44.636805555555554,1,1,0.76117800802763,0.18637792090606428,f8d469a9417a83547efba38fce30a88c6ae67e9b691b84b8219319986790cdd7,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_candle_geometry,без CandleGeometry,full,-47.38559491028443,-47.38559491028443,-0.12020242664039771,0.12020242664039771,2866.560089856265,1254.29331112,-0.362844716001,7.689495769757,51.9062,322,625,0.28099979277390047,0.0,0.015619652136034102,44.636805555555554,1,1,0.6897694389993466,0.16223280126948567,dac72ef0c3508bcef78af0e6d1fdd5bec994a16510578d58a9fc789d414e91fc,
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,no_vol_regime,без VolRegime,full,-34.84027881138077,-34.84027881138077,-0.06488533041199951,0.06491229978504909,1435.9670108493187,673.27440412,0.0,9.796990457348,24.4211,153,304,0.15083391289773945,0.0,0.004916145493014717,44.636805555555554,1,0,0.0,0.0,90b05fb779ad13d2199c6c736c3642bba292213ad6c0aec839afae881f6017cb,V ≡ 0.5 (нейтральне значення: decision.aggregator.V_DEFAULT)
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,linear,LinearVoteEngine замість Мамдані,full,-42.852145939543874,-42.852145939543874,-0.0845262347720005,0.08483521837227403,1915.0118928350887,885.41464772,0.0,8.124736006573,40.1523,235,469,0.19835976985808296,0.0,0.006751921341672112,44.636805555555554,1,0,0.0,0.15526307601356606,6c8e493607258e964effc33d598d0d72d62b768d65509350307500b34cb4648b,u = 0.5·T + 0.5·R (config/engine.yaml linear.weights)
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,kappa_off,κ ≡ 1 (без гасіння узгодженістю),full,-47.4384028229152,-47.4384028229152,-0.12013849232692464,0.12013849232692464,2775.5581699611325,1203.843203,0.549420269202,3.634373719805,3.0077,340,638,0.26969743645783095,0.0,0.019213416721117645,44.636805555555554,1,1,0.8667817915927689,0.10943090948691621,763160de2f783fb8fb851775204a7751fec46bb7e99a999c4c4af5f7d812a1af,agreement.kappa_min = 1.0
docs/report_tables/raw/ablation_BTCUSDT/ablation.json,hysteresis_off,без гістерезису (u_exit = u_enter),full,-55.61978964049096,-55.61978964049096,-0.12010130236853245,0.12010130236853245,2769.997595661054,1211.15503996,-0.12171627468,19.26307032414,10.0203,310,618,0.27133550998683825,0.0,0.005522884968418433,44.636805555555554,1,1,0.6954945704595663,0.15594760260120102,00602991de378496882f17274e1e016057ca9bd1b4a97fa80b7763b6ee7d6192,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,baseline,"базова (6 детекторів, Мамдані, κ, гістерезис)",oos,-76.64206397031191,-76.41597571517654,-0.23902234075174167,0.23902234075174167,8478.444860542906,2723.59997136,-0.16027441427,47.467256338761004,56.6742,672,1313,0.9079927672265592,0.0,0.054699074074074074,29.995833333333337,6,0,0.0,0.003148148148148148,48e2a5d88b321d31c7b415370de5ed6505a2af4175883ddb245fbdcf9dfaa1c6,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_ema_slope,без EmaSlope,oos,-125.51353143056012,-126.07984875119006,-0.4360562441401946,0.4361580819876286,17482.02378318016,5454.97818992,0.16898850469600005,58.212539504267,-8.2012,2372,4725,1.8185786436738431,0.0,0.2088888888888889,29.995833333333337,6,0,0.0,0.6142592592592593,0dc0f6e0ea1c427196adfedfa11af9bffd14cbad8611c976374cdee0fbab080e,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_donchian,без Donchian,oos,-95.52430781345325,-95.28651885812432,-0.3313109560602686,0.3313109560602686,13000.88580921913,4048.534292,-1.687960241478,46.963470888071,159.9582,1231,2373,1.3496988888456727,0.0,0.08819444444444445,29.995833333333337,6,0,0.0,0.06712962962962964,879b250e67c36819cb88de21aa96962b1af87ce0fc6bdebd5cff2fc53df0b601,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_rsi_exhaustion,без RsiExhaustion,oos,-104.17052622385187,-103.82415932003609,-0.35210193879729124,0.35210193879729124,13066.637953314757,4049.9971140400003,0.324279072414,61.484761489335,-128.9701,1422,2754,1.3501865639249895,0.0,0.09787037037037037,29.995833333333337,6,0,0.0,0.1904861111111111,bc7a523cd6fb615bf2b78db345e9d9de2ec969eb5045de406a399fbbaf66584b,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_bollinger_z,без BollingerZ,oos,-135.9371243793761,-137.13708228806084,-0.3708173539629346,0.3708173539629346,13630.13023360651,4383.84579716,-0.031041899400000003,85.931202474788,-70.1519,1484,2882,1.4614849164028336,0.0,0.04087962962962963,29.995833333333337,6,0,0.0,0.215625,6461cb838c00576b4974f826b38113c89f334f38dbc3f33641e8d794da69da4e,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_candle_geometry,без CandleGeometry,oos,-87.16743951918983,-87.17740081370222,-0.2831187237720034,0.2831187237720034,10321.62099582722,3267.10212504,-0.45622977000000003,46.990772491096,31.7876,890,1712,1.0891853174185302,0.0,0.06958333333333333,29.995833333333337,6,0,0.0,0.011087962962962963,2dd623088374e80cff2aa5a896ffe35df3ee5fafe1f90c2cd0664cd5aafbc310,
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,no_vol_regime,без VolRegime,oos,-30.311150980331007,-30.308053958827532,-0.037169936199515474,0.037169936199515474,1279.764121579174,419.93650084,0.0,-9.862252344987,42.527499999999996,82,163,0.1399982778185859,0.0,0.004074074074074074,29.995833333333337,6,0,0.0,0.0,a7ee7534234bb64e60fb29c6123c000647964b25f9b992eb37e317fb07bcf1eb,V ≡ 0.5 (нейтральне значення: decision.aggregator.V_DEFAULT)
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,linear,LinearVoteEngine замість Мамдані,oos,-34.533344571535956,-33.751397677036245,-0.05810674484045031,0.05810674484045031,1960.3853407524082,642.71285724,0.0,14.169406036106,47.6367,141,282,0.21426737843811636,0.0,0.006736111111111111,29.995833333333337,6,0,0.0,0.0,52c93408be3a2e9c2e811deaa62bb3db69297ee560d6cb6ad684baa5c39db33f,u = 0.5·T + 0.5·R (config/engine.yaml linear.weights)
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,kappa_off,κ ≡ 1 (без гасіння узгодженістю),oos,-123.7522726120725,-124.40786186896618,-0.4484715967041334,0.4484715967041334,17912.460879328653,5605.25526988,1.070201820971,123.024070952004,-58.2055,2498,4611,1.8686779618991525,0.0,0.19902777777777778,29.995833333333337,6,0,0.0,0.7614120370370371,f67049c022c769278f20a94c3367cbe2e4ed77fae4c1ed14ddda869343a916a9,agreement.kappa_min = 1.0
docs/report_tables/raw/ablation_BTCUSDT_isgrid/ablation.json,hysteresis_off,без гістерезису (u_exit = u_enter),oos,-109.2935403110751,-108.92584115952002,-0.2934383598465262,0.2934383598465262,10753.308086793348,3360.72893428,-0.18727014492799998,48.600877907634,-7.6735,999,1986,1.1203985890084731,0.0,0.03256944444444444,29.995833333333337,6,0,0.0,0.07439814814814814,1cc819f104e5e3fe600cdd3a41320c9f5fcbabac51f2877b3327f05ae9d6fb9a,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,baseline,"базова (6 детекторів, Мамдані, κ, гістерезис)",oos,-69.60970719567928,-69.90723556493629,-0.2313834920088793,0.23153006546157395,8110.544569858503,2615.470369432,0.1679649161917,54.4375412627413,43.59526,733,1420,0.8719445598884289,0.0,0.05766203703703704,29.995833333333337,6,0,0.0,0.0,c1fd0694560996a42cf4e4b31a2227f884b96fdd06bee8ab9ee08807b3fbbf91,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_ema_slope,без EmaSlope,oos,-105.66660105342838,-106.47050232690076,-0.3916873793913509,0.39199064399159544,14417.84125902191,4561.503619088,0.429604337603,126.20519950938309,-208.49134,1953,3908,1.5207124164205028,0.0,0.19212962962962962,29.995833333333337,6,0,0.0,0.3391898148148148,b123db17b9af970b9a9957c6171756f0ba38140823a9aca0faf037ad1c740650,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_donchian,без Donchian,oos,-75.31468762998482,-75.21800551792043,-0.25411152561959915,0.2542537648870081,8986.250804841126,2892.756442148,0.42125142127500004,68.5149811418174,34.67009,881,1698,0.9643860898951521,0.0,0.06747685185185186,29.995833333333337,6,0,0.0,0.020717592592592593,c5bd08c54fe3230e80e086dce3433393c5209b63358f2bfaa24fac97fa9288ef,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_rsi_exhaustion,без RsiExhaustion,oos,-76.21390233323204,-76.39978708560433,-0.2631180897670504,0.2632586115027771,9181.921985396868,2945.994022796,0.1598871795294,89.0851178183281,-27.482370000000003,917,1780,0.9821344151563273,0.0,0.06861111111111111,29.995833333333337,6,0,0.0,0.021041666666666667,a593e301fb0859c634c9160f5223475496281870999338ac9288d15569f9eaf3,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_bollinger_z,без BollingerZ,oos,-119.94937354600337,-120.04073623048163,-0.3221054599642198,0.32244677023953483,11803.136332803953,3761.923866068,-0.779813836,80.4575804139602,-1.142109999999997,1216,2359,1.2541488093572994,0.0,0.030949074074074073,29.995833333333337,6,0,0.0,0.03974537037037037,1c31e4e15b66de7e332679f238cf1c55fed92b6a4b7bf3d059e9c4880bc00e8b,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_candle_geometry,без CandleGeometry,oos,-74.00767544358776,-74.55654181952237,-0.25196280966519136,0.25210545868793743,8804.791349480209,2833.992246936,0.097159751675,78.979565752731,3.0781200000000006,854,1637,0.9447953038819834,0.0,0.06518518518518518,29.995833333333337,6,0,0.0,0.0061574074074074074,4cbd925dc55f442c4f6c4ee529bc565fb1f68d1b6768fb26d0d0901e3de6185d,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_vol_regime,без VolRegime,oos,-26.004458936279686,-25.755686658867223,-0.026712470589086545,0.026843752480976812,777.4702674933254,255.154546552,0.0,2.9968673415548,-14.79028,62,124,0.08506332986870398,0.0,0.0036805555555555554,29.995833333333337,6,0,0.0,0.0,6bbc6993c47f4986ac25acef1c1f6b71c9143d21b028551988ffeba815a7d03b,V ≡ 0.5 (нейтральне значення: decision.aggregator.V_DEFAULT)
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,linear,LinearVoteEngine замість Мамдані,oos,-36.42897149324265,-36.29911184537127,-0.04673290610393244,0.04675607011101979,1420.842477375994,465.84037574800004,0.0,8.9197627864673,-10.589749999999999,124,248,0.1553016949291846,0.0,0.005486111111111111,29.995833333333337,6,0,0.0,0.0,a10018f68a5269ee1c548feeb66ec840a2146634b3ba236e27cf1de07446ffa6,u = 0.5·T + 0.5·R (config/engine.yaml linear.weights)
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,kappa_off,κ ≡ 1 (без гасіння узгодженістю),oos,-111.249617539844,-111.96750647939365,-0.420544223478856,0.42070883951354854,15857.663320358997,4977.114909756,0.7928035746741001,128.63467483326468,-238.18922999999998,2506,4686,1.6592687572460618,0.0,0.21430555555555555,29.995833333333337,6,0,0.0,0.6540972222222222,26e23b9fcdf490df18ecec3a915febfb47f28192bf79ba014096ed609161b2ab,agreement.kappa_min = 1.0
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,hysteresis_off,без гістерезису (u_exit = u_enter),oos,-93.01501555450437,-93.01803381165901,-0.23787419950942046,0.23801953519868058,8303.154259041847,2672.530618116,-0.048811126325,57.7222800168311,19.58021,786,1560,0.8909672848282261,0.0,0.024074074074074074,29.995833333333337,6,0,0.0,0.007638888888888889,3bb76e52afc359d4b3e264430701058414ee8511fd2bed32b90bf15bf789c286,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,baseline,"базова (6 детекторів, Мамдані, κ, гістерезис)",full,-49.444711476138956,-49.444711476138956,-0.1199911641814938,0.12009199841871543,2662.0005507202077,1167.009865552,0.265636262945,27.9394181369988,-32.63614,437,847,0.2614456502940212,0.0,0.021126979682006285,44.636805555555554,1,1,0.595740377734217,0.25066119045396557,c1fd0694560996a42cf4e4b31a2227f884b96fdd06bee8ab9ee08807b3fbbf91,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_ema_slope,без EmaSlope,full,-47.35723046705054,-47.35723046705054,-0.12008874873756792,0.12008874873756792,2771.1727986831197,1203.38771266,0.0381647156622,31.2804511988117,2.53839,425,850,0.26959539278908473,0.0,0.026494290425962227,44.636805555555554,1,1,0.8493730358754161,0.11006876380721242,b123db17b9af970b9a9957c6171756f0ba38140823a9aca0faf037ad1c740650,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_donchian,без Donchian,full,-48.16799938278276,-48.16799938278276,-0.12017179538329115,0.1202726089232099,2722.4438234989,1188.78088674,0.2185970929056,33.9228919683675,-12.71847,370,719,0.2663230201947197,0.0,0.017611002209153986,44.636805555555554,1,1,0.7312921995083854,0.1461464264600641,c5bd08c54fe3230e80e086dce3433393c5209b63358f2bfaa24fac97fa9288ef,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_rsi_exhaustion,без RsiExhaustion,full,-48.60405592846434,-48.60405592846434,-0.12025653168397621,0.12035733551453764,2706.7570903139767,1181.416902496,0.219034343757,20.4723186042679,-20.92938,387,757,0.2646732640904585,0.0,0.017704346743831482,44.636805555555554,1,1,0.7353993590341952,0.1417747907526681,a593e301fb0859c634c9160f5223475496281870999338ac9288d15569f9eaf3,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_bollinger_z,без BollingerZ,full,-63.386433145290525,-63.386433145290525,-0.12018302200230346,0.12018302200230346,2692.819312001469,1173.139201184,0.0968588390536,35.5738636202534,-28.59416,457,897,0.2628188076146927,0.0,0.007856498335355799,44.636805555555554,1,1,0.7623136998662061,0.19286536606615015,1c31e4e15b66de7e332679f238cf1c55fed92b6a4b7bf3d059e9c4880bc00e8b,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_candle_geometry,без CandleGeometry,full,-49.150633081587706,-49.150633081587706,-0.12004624724362045,0.12014707516924805,2648.026012768465,1158.039377956,0.2209044801967,37.1656184225782,-42.20219,382,734,0.2594359886517168,0.0,0.0173931982949065,44.636805555555554,1,1,0.6852889013348269,0.17021375898441146,4cbd925dc55f442c4f6c4ee529bc565fb1f68d1b6768fb26d0d0901e3de6185d,
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,no_vol_regime,без VolRegime,full,-29.342153663196285,-29.342153663196285,-0.04370849480088301,0.04401891545155734,905.145953025374,429.838143264,0.473924744832,12.4056691093897,-6.77288,114,228,0.09629679765704062,0.0,0.004496095086965991,44.636805555555554,1,0,0.0,0.0,6bbc6993c47f4986ac25acef1c1f6b71c9143d21b028551988ffeba815a7d03b,V ≡ 0.5 (нейтральне значення: decision.aggregator.V_DEFAULT)
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,linear,LinearVoteEngine замість Мамдані,full,-40.174639720416394,-40.174639720416394,-0.06739563063764265,0.06772210588473881,1463.3261036131034,685.19206194,0.472394436416,14.0598403620704,11.70815,210,420,0.1535038301715388,0.0,0.006409658047854631,44.636805555555554,1,0,0.0,0.0,a10018f68a5269ee1c548feeb66ec840a2146634b3ba236e27cf1de07446ffa6,u = 0.5·T + 0.5·R (config/engine.yaml linear.weights)
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,kappa_off,κ ≡ 1 (без гасіння узгодженістю),full,-45.18305585129542,-45.18305585129542,-0.11968867708237041,0.12012327713458715,2703.67751262297,1173.086871712,-0.0434008882944,26.526199724533,-23.8433,408,775,0.2628070842237939,0.0,0.02210709729611998,44.636805555555554,1,1,0.8674196459130651,0.10201001898005538,26e23b9fcdf490df18ecec3a915febfb47f28192bf79ba014096ed609161b2ab,agreement.kappa_min = 1.0
docs/report_tables/raw/ablation_ETHUSDT/ablation.json,hysteresis_off,без гістерезису (u_exit = u_enter),full,-58.63023593068677,-58.63023593068677,-0.12013862759099969,0.12013862759099969,2638.456936425557,1154.049466976,0.253288934,34.3704917985967,-47.08352,378,750,0.2585421274243415,0.0,0.007156414325274588,44.636805555555554,1,1,0.6834375680637232,0.169560347241669,3bb76e52afc359d4b3e264430701058414ee8511fd2bed32b90bf15bf789c286,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,baseline,"базова (6 детекторів, Мамдані, κ, гістерезис)",oos,-69.62125841479919,-70.0265187612314,-0.23059327591005774,0.2307400000551989,7977.2355007207225,2572.9061161,0.16801689311419998,48.0659352313106,10.87065,729,1412,0.857754504603417,0.0,0.06199074074074074,29.995833333333337,6,0,0.0,0.0,48e2a5d88b321d31c7b415370de5ed6505a2af4175883ddb245fbdcf9dfaa1c6,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_ema_slope,без EmaSlope,oos,-112.16785857957973,-112.55844327177824,-0.41611939396447406,0.41634439491070996,16137.59190785298,5037.830379828,0.3915030909285,123.2871395388666,-108.09822,2512,5015,1.6795100585619114,0.0,0.21835648148148148,29.995833333333337,6,0,0.0,0.5339814814814815,0dc0f6e0ea1c427196adfedfa11af9bffd14cbad8611c976374cdee0fbab080e,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_donchian,без Donchian,oos,-74.32372984612321,-74.32701598896263,-0.2536707143925002,0.25382044162580686,8940.873221210515,2870.966548952,0.383247722643,53.6464419864604,17.184019999999997,887,1704,0.9571217832316709,0.0,0.07625,29.995833333333337,6,0,0.0,0.02,879b250e67c36819cb88de21aa96962b1af87ce0fc6bdebd5cff2fc53df0b601,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_rsi_exhaustion,без RsiExhaustion,oos,-82.14199078859575,-82.37407200733257,-0.29504005265600497,0.2955879067684869,10425.25671744649,3263.540898408,-0.2158360674741,105.598750429103,-129.28904,1200,2318,1.0879980769800248,0.0,0.09277777777777778,29.995833333333337,6,0,0.0,0.08120370370370371,bc7a523cd6fb615bf2b78db345e9d9de2ec969eb5045de406a399fbbaf66584b,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_bollinger_z,без BollingerZ,oos,-122.22071704908626,-122.0725223970346,-0.3291277559900856,0.32951586132626254,11977.237514344188,3852.8286480799998,-0.780798044,111.2730106403628,-6.823859999999996,1313,2540,1.2844546125006249,0.0,0.034074074074074076,29.995833333333337,6,0,0.0,0.11425925925925925,6461cb838c00576b4974f826b38113c89f334f38dbc3f33641e8d794da69da4e,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_candle_geometry,без CandleGeometry,oos,-73.15656730363855,-73.61738573422734,-0.2502291991851938,0.2503721788035894,8590.643154776175,2766.424666816,0.0971929293592,77.6308384412485,-41.87922,845,1620,0.9222696486120848,0.0,0.0712037037037037,29.995833333333337,6,0,0.0,0.007222222222222222,2dd623088374e80cff2aa5a896ffe35df3ee5fafe1f90c2cd0664cd5aafbc310,
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,no_vol_regime,без VolRegime,oos,-21.46529525319766,-21.948890512317202,-0.021578827213823537,0.021723046043613525,692.1728904748903,227.285638668,0.0,3.0841645307845003,9.611089999999999,56,112,0.07577240350093067,2.1649348980190553e-15,0.003148148148148148,29.995833333333337,6,0,0.0,0.0,a7ee7534234bb64e60fb29c6123c000647964b25f9b992eb37e317fb07bcf1eb,V ≡ 0.5 (нейтральне значення: decision.aggregator.V_DEFAULT)
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,linear,LinearVoteEngine замість Мамдані,oos,-34.795553097935304,-34.44980385622005,-0.04899922297487669,0.04899922297487669,1470.05796500544,481.427819468,0.0,10.7391939057651,-18.45883,124,248,0.1604982312436727,0.0,0.005185185185185185,29.995833333333337,6,0,0.0,0.0,52c93408be3a2e9c2e811deaa62bb3db69297ee560d6cb6ad684baa5c39db33f,u = 0.5·T + 0.5·R (config/engine.yaml linear.weights)
docs/report_tables/raw/ablation_ETHUSDT_isgrid/ablation.json,kappa_off,κ ≡ 1 (без гасіння узгодженістю),oos,-112.91995923623516,-113.45291185155541,-0.43333270621249875,0.4334941841885941,16458.434468102725,5126.290771492,0.6771067100522999,146.81305649380312,-293.29841,2716,5054,1.7090009517406304,0.0,0.2232638888888889,29.995833333333337,6,0,0.0,0.7099768518518519,f67049c022c769278f20a94c3367cbe2e4ed77fae4c1ed14ddda869343a916a9,agreement.kappa_min = 1.0
