cell,n_atr,chi,u_enter,rho_base,lam,config_hash,equity_hash,wall_s,full_sharpe,full_max_drawdown,full_turnover,full_total_return,full_n_trades,full_psr,full_sr_period,full_halted,pareto_full,oos_sharpe,oos_max_drawdown,oos_turnover,oos_total_return,oos_n_trades,oos_psr,oos_sortino,oos_calmar,oos_sr_period,pareto_oos,feasible_oos,selected,run_id,persist_status,read_back_ok,run_metrics
0,7,1.5,0.2,0.0025,0.94,72b3d34e95fce65a57448957cb3572eb35cee8e1eb7385b34dcb958ad4252bec,29f528636b2fcdf47ecf8176a5d820f65711f0c708f5f42507d8ec6055bd1f2d,7.3092775419936515,-47.24428016922172,0.12015863354931144,2830.9174952721023,-0.11963881846220725,378.0,0.0,-0.06516607411804662,1.0,0,-117.35588224424954,0.4011643181052015,15264.574894921638,-0.4011643181052015,2207.0,0.0,-125.23777019722802,-2.487881426397739,-0.161874032012445,0,0,0,c1cbe769-4da6-40c7-9424-27fc43516b5b,written,True,47
1,7,1.5,0.2,0.0025,0.97,eb454935e1b506eef16ad440093d2421e01f24d73c427302f9337c927c28aff5,ef48e61b2057b356598cb6186b2143e58f59a561c74d1ecb41335039f3c09562,6.770337708003353,-49.67689962643119,0.12017261301117599,2850.33673049462,-0.11970736122366488,417.0,0.0,-0.06852149109723871,1.0,0,-120.08714395749848,0.4056364741730196,15368.482358547672,-0.4056364741730196,2230.0,0.0,-128.04659867659026,-2.4608716996834348,-0.16564137914111002,0,0,0,5b4e4bde-3cd1-4865-8402-7a6ecc83d666,written,True,47
2,7,1.5,0.2,0.005,0.94,1def34ff26054ac4752187da0e46cdc2afdf57396ed1eff3c2e892a60c74ccd1,d4db2484feb557e19b4b795e60adf273730ec366e9978364075c37ffbdb70469,7.26777887501521,-47.40664272938398,0.12005187202356604,2843.647797897543,-0.11953199386116908,373.0,0.0,-0.0653900278028447,1.0,0,-116.46151335723418,0.4046209909019626,15408.98310530897,-0.4046209909019626,2182.0,0.0,-124.58045046255852,-2.466955414239657,-0.16064039041665057,0,0,0,dda9561c-57ca-4e85-a9a2-336cc807e1d3,written,True,47
3,7,1.5,0.2,0.005,0.97,458b014130294e5623212ead139d8d80c6a66cfef9f3e61a650941b2dcc47795,818bc18b0fbebf486819d6276852530cf1fe4fa453de2cb298db31c7f9b74257,7.123784041963518,-49.592221902629774,0.1200959363333216,2847.2568111640835,-0.11963064399926482,414.0,0.0,-0.06840469145915289,1.0,0,-119.84983326049621,0.40820999342649045,15463.647107605473,-0.40820999342649045,2219.0,0.0,-127.88985441157463,-2.445581734305832,-0.165314046257331,0,0,0,e11bc5ad-5aa2-43e9-a298-203769e48d98,written,True,47
4,7,1.5,0.25,0.0025,0.94,f288422dc55c3d715227d7f0117b7966e2b96c28ff4790ff95ed641fec691644,b1f5a20e4e364fe9acc075b62bd4518302231a7d76abca5f3575c46afed83de8,7.048846833000425,-47.653703216367,0.12014109283322849,2747.978806870668,-0.1196212673829734,358.0,0.0,-0.06573080899262489,1.0,0,-103.03378553688417,0.3738705029246895,14124.339532405465,-0.3737773243858883,1490.0,0.0,-112.0100191801311,-2.6657320312923605,-0.14211894605886471,0,0,0,3ead5f5a-98fe-4e5c-8663-dd5efc8a8fa6,written,True,47
5,7,1.5,0.25,0.0025,0.97,f71da9a9d7fa163154074cee3f056eac3544b61f868a7c68e46a8e05a8c7ca6c,82cb9a60d7f957ea4a79803ffc44086f0487ffeb229024068087032ad307e17a,6.972447582986206,-50.47397519037672,0.12015001426633443,2742.6101105472494,-0.11968475052863103,414.0,0.0,-0.06962093181454267,1.0,0,-105.15821474380519,0.3687105866798749,13736.26711856182,-0.368621286728372,1505.0,0.0,-113.8259921704477,-2.7020810072630232,-0.14504926292814255,0,0,0,780de47e-6cbd-4ed1-91a9-7861f5f2d14c,written,True,47
6,7,1.5,0.25,0.005,0.94,9ec2bef369ff8f0c64ae2237b5206afc76df7ce5b199d25ead7236d5101c316d,abbad421f2dad8b423ef9ce7ab68f66ef6b8e691b728c4c88a992abd5cf63e00,7.066260499996133,-47.65650674185263,0.12017441246141025,2749.5299296247554,-0.11965460669657346,358.0,0.0,-0.0657346760162928,1.0,0,-102.74565506403607,0.37433195514590634,14167.649506293179,-0.3742388452789117,1491.0,0.0,-111.83325683000285,-2.662526089289585,-0.1417215152655066,0,0,0,ca1b520c-2d3f-4801-8241-c0aed764c871,written,True,47
7,7,1.5,0.25,0.005,0.97,b0c8362d68075c5ddcd890975bae458352d7c0f9f6d5fca222e054af0e3e09aa,c6fc4a8a3dbb49040db44df81d8aba500867e7fd78f86c2fdb1b551c226fceb4,7.286245250026695,-50.47650088892333,0.12016030222887075,2742.9905599961467,-0.11969504393143104,414.0,0.0,-0.06962441561952602,1.0,0,-105.16055692303983,0.36886239716382707,13768.123228424789,-0.36877311868689444,1506.0,0.0,-113.87475796576392,-2.700998352851884,-0.14505249359702047,0,0,0,df228fbb-7f07-4fd5-a683-7d151968f4dc,written,True,47
8,7,1.5,0.3,0.0025,0.94,012001dfe07538487f22ce44f37af6eb3748a0ce9d15119d46fea983014d556b,d3200746d77cb35c7c1ea1b5b91e0564e1d7c35daa4c4bd94f8b7e6f4d8057cb,7.253594707988668,-48.453783708003414,0.12010382925363272,2689.0551046738083,-0.11996602631714304,352.0,0.0,-0.06683439453634851,1.0,0,-74.8203825491082,0.2496746292373383,8643.34743336566,-0.24956296827582847,748.0,0.0,-81.73697494951558,-3.88348065185534,-0.10320298197520633,0,0,0,e2f57a11-247d-45a9-9f82-5583e1de3d4a,written,True,47
9,7,1.5,0.3,0.0025,0.97,16fc272bdf5bc0bbc3f17ec831f90edfa28932d8e3ecfeeda402d2e211e69ea9,b3ac74d7e7c7151b9005fbfb9aa727e53c40aa558092a604dd83c505f2f97965,7.269740167015698,-50.88076260958806,0.1200343349411851,2698.893107105297,-0.11990355204631364,439.0,0.0,-0.07018203125379044,1.0,0,-74.77887302978887,0.23369088710542918,8018.23255083626,-0.23358248774821866,751.0,0.0,-81.66777721363063,-4.11108623206403,-0.10314572610417011,0,0,0,69975a79-b5af-4400-b81c-894570190284,written,True,47
10,7,1.5,0.3,0.005,0.94,43c163fbfeae85671ca7e919c1676513e95817ffeb7102bf696edab7c6c3813e,d3200746d77cb35c7c1ea1b5b91e0564e1d7c35daa4c4bd94f8b7e6f4d8057cb,7.079445666982792,-48.453783708003414,0.12010382925363272,2689.0551046738083,-0.11996602631714304,352.0,0.0,-0.06683439453634851,1.0,0,-74.81709356671185,0.24967775746656806,8644.589299966909,-0.24956609697059107,748.0,0.0,-81.73412602158106,-3.8834381709420813,-0.10319844533987511,0,0,0,bde7b257-f5af-4379-a8f1-a35b5b1cc478,written,True,47
11,7,1.5,0.3,0.005,0.97,1aa317c46f2319b3cd32423681a548c6c344bdf3aea95fa4eb51d8deb1ee422d,b3ac74d7e7c7151b9005fbfb9aa727e53c40aa558092a604dd83c505f2f97965,7.18554229196161,-50.88076260958806,0.1200343349411851,2698.893107105297,-0.11990355204631364,439.0,0.0,-0.07018203125379044,1.0,0,-74.77457474242324,0.23369413696864827,8019.579036856743,-0.2335857380711518,751.0,0.0,-81.66402955527764,-4.111037734310732,-0.1031397972909456,0,0,0,98f2a1f2-4499-42dd-9783-4bf2b33d2024,written,True,47
12,7,2.0,0.2,0.0025,0.94,bbc8913e2cfe81d85e60d2fe3b4999948fc47ae2fd4c94e784b90a917d80bd51,0cf1f95f6a3ffbef8560c59ebfeaf9556d87b59a658baebebc26924e1e1fcdf3,7.273349084018264,-47.755628416082644,0.12019951734317669,2841.018118831738,-0.11967972641044122,395.0,0.0,-0.06587139881842762,1.0,0,-118.16442309442269,0.40407444509039336,15263.244709431192,-0.40407444509039336,2176.0,0.0,-128.4539716471749,-2.4702416687946442,-0.1629892872937431,0,0,0,29f3b006-8835-4c4e-af60-51e0b2b2942e,written,True,47
13,7,2.0,0.2,0.0025,0.97,b5d09ad172cd964dae5d225e6889d99b33b282ba601cb37b24631527d13bfa9d,62910f9a4c861a11dc31169a8635e30cf5db7ef9dd4422e6defe21ab7bb84239,7.19691504095681,-49.8946197025783,0.12007134351331705,2852.8641828514023,-0.11960603817460302,433.0,0.0,-0.06882180179238255,1.0,0,-119.83530322343266,0.40384996002382456,15199.934371041943,-0.40384996002382456,2182.0,0.0,-129.81975555998275,-2.4715938724958826,-0.165294004350272,0,0,0,aba3ff48-e6ff-43a7-b46e-f768cf5c0024,written,True,47
14,7,2.0,0.2,0.005,0.94,5d08266a402129d84465208be50d9d64111974cf921c91a091b11b49ce753e43,f4513ebe8c8a272f3db58d71a066613e0a71de0c57b63c22f783418529d292a5,7.47766324999975,-46.30384211085992,0.12010888635758599,2801.4874438568836,-0.11958904187956909,373.0,0.0,-0.06386888732643661,1.0,0,-113.34271882995398,0.40446998637938003,15125.040351802014,-0.40446998637938003,2083.0,0.0,-123.42178765001852,-2.4678625335414095,-0.156338502556454,0,0,0,7f0d699f-ff0a-4899-8613-aae4a32cba8f,written,True,47
15,7,2.0,0.2,0.005,0.97,c3d702f008a9789cd385289f5c451df0d20dfebc5b3bc1086a5173faab537024,9e4369bd9fa46b3559f3240f7201b605a7156e514e9f96341f20648e21843c80,7.192104041983839,-48.78048592766694,0.12007079906256468,2833.8292165021735,-0.11960549343594573,411.0,0.0,-0.06728502900437017,1.0,0,-116.22796739572065,0.4020280265460845,14961.513538658272,-0.4020280265460845,2110.0,0.0,-125.94889734581135,-2.482620992384145,-0.16031825039497075,0,0,0,c488eb24-ba53-4c19-971b-588e0c1a6070,written,True,47
16,7,2.0,0.25,0.0025,0.94,29e2446581db74ab5969d2241ddd4f21823fa8449f19edfb089241acdd38a96f,aee189a0e8beb34fe465f3ffc10523bcca56b8f4cacffbcd5fcf9114c9aa26a7,7.223780249943957,-48.129517261113904,0.1201000584300359,2747.6223564427432,-0.11958020873643105,381.0,0.0,-0.06638711983481196,1.0,0,-97.5190828771244,0.3580482986348754,13161.770214860677,-0.35795276548750965,1418.0,0.0,-107.53534528484084,-2.780199944885378,-0.13451227873368418,0,0,0,0c3baf52-80a6-443d-9111-1927cabe6f2e,written,True,47
17,7,2.0,0.25,0.0025,0.97,1521cd2cea29509dfb1864271ce7ee89800b26462b102326dc8f783f31a221d4,8bdbc20aed5a29873ce468f70e1a8e58f528174b8d123381e8da72749564a9d8,7.114533875021152,-50.77905251481854,0.12009603392482426,2730.599218222779,-0.11963074164237364,441.0,0.0,-0.07004173813152118,1.0,0,-99.4979828567135,0.35759787837460044,13171.503047721255,-0.3575070064589686,1439.0,0.0,-109.70298493947061,-2.7835937975203793,-0.13724186086045592,0,0,0,0bdd8ebd-9c8f-4db2-8475-426d00780aaf,written,True,47
18,7,2.0,0.25,0.005,0.94,e48b2d50f22fa8ae6242d2335a59554c7f050ea8ecc3bd9849ba3cf391e339f4,19819fb4ce74690d310d19494b8393a956c22a40b4873acacacf556ee2c9caf1,7.137908415985294,-47.61411635761101,0.12011850382482347,2753.8239128184887,-0.11959866502885874,375.0,0.0,-0.06567620513026201,1.0,0,-96.63175082039403,0.3666975048827076,13627.947208323838,-0.36660325888185663,1416.0,0.0,-107.14360472339284,-2.7165137505650088,-0.13328834334152467,0,0,0,66d8993c-58b2-4855-86ce-bb3cf0187fc5,written,True,47
19,7,2.0,0.25,0.005,0.97,7cd0938bf6ffeef578613e3d0f263543cd9e71a640227a0b4f5e987db1771816,2b4c03edc978187dd22343f952da122160c5c5f2627ca78e175f760f9e24b05d,7.289766541973222,-50.5862935040872,0.12026261117255699,2729.476312020266,-0.11979740697597807,432.0,0.0,-0.06977585731091714,1.0,0,-99.1591611437012,0.3601858755065793,13315.159763405214,-0.36009536967980227,1434.0,0.0,-109.50769916764952,-2.764204408823131,-0.13677450945233038,0,0,0,10321f8f-5171-4bcb-8526-900d4f53f737,written,True,47
20,7,2.0,0.3,0.0025,0.94,e68b63f05b03d2b05d0186e6057d8ccec32b01ee2685a729b7c7f92015e19073,1f48441558e40006947ad12b4133a6bffa2217a8682c44dcaecb94e018e66b74,7.23717591696186,-47.16986929015864,0.12007243521026578,2641.066224642896,-0.11993462735706939,345.0,0.0,-0.06506343598189882,1.0,1,-68.97269688888952,0.24155396131751994,8537.963086475625,-0.2414410918648363,733.0,0.0,-77.58419159229298,-3.996427440193842,-0.09513701683005198,0,0,0,254d01db-8c22-4ef3-abe5-a94443ff2141,written,True,47
21,7,2.0,0.3,0.0025,0.97,c1fd0694560996a42cf4e4b31a2227f884b96fdd06bee8ab9ee08807b3fbbf91,2f79b8e9921b61d788f9490a31e9aac8e43e89b123ac703796398e3fb50eea81,7.319948917021975,-49.364713990409115,0.12000679422747429,2646.969294882889,-0.11987600723942682,430.0,0.0,-0.06809087997939046,1.0,1,-69.5175195956194,0.23006401210696759,8039.347387145973,-0.2299550997049402,733.0,0.0,-77.87721566567689,-4.16579984180408,-0.0958885142972752,1,0,1,1f8fa02e-92a0-49ba-ba3f-159d4587322b,written,True,52
22,7,2.0,0.3,0.005,0.94,43288fafe57f3dc0fbe4eb5b2a5abd1eabdb9554af8eb2fddc1a7010d9378630,46d414e9a1923295504adc334ba6b04e2b3da2933381762271d62aa7cdb55ab9,7.139684499998111,-47.02182641273012,0.12019773773548259,2641.9322845352717,-0.12005994950625609,345.0,0.0,-0.06485923405335635,1.0,1,-68.91794673825716,0.24165882867514155,8577.228390712207,-0.24154597482847417,733.0,0.0,-77.634389346771,-3.994934231768895,-0.09506149758494331,0,0,0,979e4d95-5990-4c78-b45b-09edffd3a0b7,written,True,47
23,7,2.0,0.3,0.005,0.97,1f8119b209c5c0a7b017bf845aa5c4febdc1ba74db12389b4870239549ab8b60,3253d129b207fccdaab3b3f34d4b4222008af7851aed8b89f410f41247d3ebab,7.171248500002548,-49.31902261944239,0.12006547070961571,2651.5370476746443,-0.11993469244222688,430.0,0.0,-0.06802785589993984,1.0,1,-69.48368568058326,0.2305569797039254,8070.489808089823,-0.23044813703533806,733.0,0.0,-77.84873079580866,-4.158293419576689,-0.09584184571841123,0,0,0,f1b12f11-ba85-474b-9f08-a18549053f08,written,True,47
24,7,2.5,0.2,0.0025,0.94,0912a91152ec0bc4564a7e2f805586b71a9b88bd5c4af4cf3beb63a50b2d3b43,a71016887d8c1ea2d19047a3906a345ac08e2d949d2ddbf6504fa854933310a8,6.925425707944669,-49.45641701726821,0.12011519222198219,2828.748839333385,-0.11969393045746479,436.0,0.0,-0.06821736992110922,1.0,0,-115.4296494025653,0.3874778842200104,14489.360357868076,-0.3874778842200104,2150.0,0.0,-127.32400916435613,-2.574164570955409,-0.15921709594144975,0,0,0,9af6a948-f98c-4c96-9905-250a82c9d4b3,written,True,47
25,7,2.5,0.2,0.0025,0.97,65b02b60d0457c518e7b8bacc28954d0a2f7aa728208d8a103ffc841915da6d1,2ce9fb4f9337222db456f2967b4b73528035e3979444f03201ac28f791f00150,7.437614292022772,-51.06479059527848,0.12009575166978059,2766.52042320236,-0.11967448059772501,451.0,0.0,-0.07043586899483215,1.0,0,-116.2250319429657,0.38532110465895764,14299.755938213184,-0.38532110465895764,2143.0,0.0,-127.81677009932359,-2.588281833344735,-0.1603142013983279,0,0,0,5b556990-3c20-40e3-aa40-667eaa44dbab,written,True,47
26,7,2.5,0.2,0.005,0.94,10ef4212d5a2d61e090ec6f6a3fcfa1bc659edcca5fb4553ef06cedb608269de,c5d2ec1ec846dbb20dd439d76f557cd73255d39190abcb1c142d445f119cb6a6,7.428698499978054,-46.65913171002695,0.12039080480251507,2778.5685551415772,-0.11987112688345591,369.0,0.0,-0.0643589536004863,1.0,0,-111.5623049537886,0.40593606938927107,15117.566984728915,-0.40593606938927107,2010.0,0.0,-122.92383948402053,-2.4590823191059044,-0.15388270087634762,0,0,0,2fc94563-a569-4578-b949-a10f711f37be,written,True,47
27,7,2.5,0.2,0.005,0.97,1e28a59c4894a92e1fe7787687eee5558bf231fb50efa54cba3a3f7c5a29f5ef,694dee28f6decc8d650c553694bb28ab8a423048be6dea2ad484075c42a4e85d,7.1926148750353605,-48.5272044416879,0.12003598468200005,2845.1445667577777,-0.11957066064557365,408.0,0.0,-0.06693566692225315,1.0,0,-113.82417160260759,0.4021590965535279,14980.102534980144,-0.40213444345582805,2038.0,0.0,-125.0475653645579,-2.4818221780534975,-0.15700259113934079,0,0,0,51aa2fd1-b2fc-4171-9d2a-30663668b124,written,True,47
28,7,2.5,0.25,0.0025,0.94,475b25b6430005670f34617a95aec8128064995c28109cf719537ed3b6f3ac3a,9f931583ab4e7e57eaaf786f2eb08c2d204c6a3ccc400d9013709f48ceee037b,7.421628249983769,-47.08385674039955,0.12002415365293628,2733.308807412106,-0.119602848301954,359.0,0.0,-0.06494479516077493,1.0,1,-97.21678572778531,0.3450442991901491,12466.489651851774,-0.3449468308302236,1396.0,0.0,-108.23448118488729,-2.8813319718933785,-0.13409530723218294,0,0,0,d87c400b-14a1-4e25-ae35-718b38f83af7,written,True,47
29,7,2.5,0.25,0.0025,0.97,f600674e9c8298ddc5d837935e3d84e5dfd068cbe935dcd3faa08cbb76a0b474,b779cfd36f32ac2866304f6f1cb8ff3b0f32d6e37021035571c30dcad3321077,7.203288415970746,-49.341710217868716,0.12002628293077833,2711.183463251036,-0.1196049785992287,403.0,0.0,-0.0680591498833663,1.0,0,-97.48223426483817,0.3373142965054946,12137.931212649497,-0.33722055534662976,1406.0,0.0,-108.54310318247575,-2.9447185952742196,-0.13446145185282599,0,0,0,bd03010f-8647-4634-91b4-b366af283159,written,True,47
30,7,2.5,0.25,0.005,0.94,ef7cb513e9c620e5aba6dfc2c8bab74f79bdfeb1662db14f6a8393c90f6e65c4,4b96c1eed4d65d66d13dfb1d3a7010875df9085914256df56e8c7d384b5e0c14,7.255959625006653,-46.15688079987573,0.12012575670717762,2722.2141957533863,-0.11960592219625543,369.0,0.0,-0.06366617724915788,1.0,0,-95.35634177100266,0.3642577376225977,13289.91185592943,-0.3641631285435827,1379.0,0.0,-106.52072548359894,-2.7342009833870082,-0.1315291166087696,0,0,0,7559c848-a8c3-488b-b210-7034207a2964,written,True,47
31,7,2.5,0.25,0.005,0.97,fa965213c9b5f521b702242f1705ab870930a79cc398ab01771868c25498b495,8466881231628436a9fdb10e805d99ec9ff668cd07fa52dd70385446124923e9,7.329149707977194,-47.74024746007566,0.1200817396206173,2733.455226419694,-0.11961643977935388,381.0,0.0,-0.06585018320215476,1.0,0,-96.92162959881105,0.35726077102001375,13064.086674781514,-0.35716985141837654,1399.0,0.0,-108.28782235665065,-2.786138036760837,-0.13368818564818932,0,0,0,0d42cd04-bed0-4a0b-8106-54685d64cd15,written,True,47
32,7,2.5,0.3,0.0025,0.94,407cc7c283dcdae2751b39f3566e2ebd8ddf5a4c88e84bced56acfd72509a259,79be2d47d00f0c792159fa6787aa3e5e2f37b46e88d9c60ba050d747064677af,7.325239249970764,-46.633650559685286,0.12007559399582746,2667.199979561673,-0.11993778663733723,358.0,0.0,-0.06432380635036776,1.0,1,-69.46109687508843,0.23897961873765516,8175.053216108338,-0.23886636617974955,728.0,0.0,-78.74009818955675,-4.033375076220912,-0.09581068800433788,0,0,0,38ea2a98-2633-457a-93e2-328d2a7ad2b3,written,True,47
33,7,2.5,0.3,0.0025,0.97,bdfa3fef3871f8bbd188a2ee0326489e224a49b5e4e06ca096633f92842938ee,1d27aefb503cff475a371e2babca1b0fb84dd1702694ea4f77fe7f2b3aa389c2,7.5763016670243815,-47.34330552214451,0.1200252188972174,2690.8729741451,-0.11989443464749461,452.0,0.0,-0.06530266406004634,1.0,1,-69.83950216137465,0.23054097388816086,7837.047577541806,-0.23043212895544796,728.0,0.0,-79.01487885325902,-4.158536793281755,-0.09633263874301912,1,0,0,29566cd7-4657-487d-b628-5526e6dc583d,written,True,47
34,7,2.5,0.3,0.005,0.94,58598efb97f3ff09383aea72d396b6805745f82eb7875eab95fd6489f3dd5a61,4deb93f888a34db81e9b9788f48622be03f0293486938a94c7d666cc6d643e4f,7.472138957993593,-45.93341212735678,0.12023418059818258,2667.3799385697803,-0.12009639807637218,348.0,0.0,-0.06335793726699983,1.0,0,-69.24977575101568,0.245713402579388,8474.439132291185,-0.245601152121115,725.0,0.0,-78.73737888980821,-3.937902760936417,-0.09551920365989007,0,0,0,89cce58e-80c5-48fc-8146-1337e7ab00e1,written,True,47
35,7,2.5,0.3,0.005,0.97,aa4fed5caeaddcde10b9b605c581b7a4194ba57a174172463ef91c13b017c132,60b654d9c8494b3b4fe31d858c2b148e1ab03f10a6ba0abbba7e856a35420e05,7.56721245800145,-46.57592826007086,0.12005773756091098,2705.694341288395,-0.11992695814420062,442.0,0.0,-0.06424418749192681,1.0,1,-69.53006167603294,0.2304955015484137,7864.019501614894,-0.2303866501833456,728.0,0.0,-78.68906515415267,-4.159228342137915,-0.09590581412995115,1,0,0,968b1617-53b7-41ac-958e-cf5c85ef693f,written,True,47
36,14,1.5,0.2,0.0025,0.94,a22c5193ab2673aadbfaba0dd1e46b59fc9bdaedd3cbd0f83a245ac06c994a95,76b34542696b4db6b69857f0d7bc7e80570e166d3e54c00a088f09ac3fbf6b3b,7.363464666996151,-46.00266311879479,0.12000336917919241,2863.237869930262,-0.1194834623610499,375.0,0.0,-0.06345345814750925,1.0,1,-116.82767630013224,0.3993531606426438,15076.140250768944,-0.3993531606426438,2171.0,0.0,-124.65308983052695,-2.4989816946160794,-0.1611454547628679,0,0,0,28e353a6-a417-44bd-bcc1-430705f12c02,written,True,47
37,14,1.5,0.2,0.0025,0.97,ecf3dce3f49e2faea9a1aaeea71bfdd75252ed32fc465173788e2864138e1618,e477ea96b4531eaf027242b8316c3edaa5ae0686a9f6266cf36a8cf895d3aad5,7.342784333974123,-48.76147969252524,0.12016764704213678,2846.195299844075,-0.11970239262862648,415.0,0.0,-0.06725881288416445,1.0,0,-118.15412253461999,0.3970266838147426,14941.69424750055,-0.3970266838147426,2193.0,0.0,-125.79938607614208,-2.5133795925035054,-0.16297507928716207,0,0,0,3f582820-8b45-475f-951d-902759f62ea4,written,True,47
38,14,1.5,0.2,0.005,0.94,0c20492fba377b8c7fd9d3705bd4e231b97af908f96a8895ed28b40f26033308,dbfd8d40f5e0b16d2e0106e12516563de8c5e02d44f337e8126f0663a6f3c2d0,7.38961733400356,-46.35081865248396,0.1201513482871267,2845.402874024137,-0.11963152889584983,377.0,0.0,-0.063933684097227,1.0,0,-115.69292472549533,0.4006570360561382,15173.629300021532,-0.4006570360561382,2146.0,0.0,-123.71159272768097,-2.49098097000291,-0.15958024295408405,0,0,0,aa9352db-39e6-4001-b168-a760b4ffbaa5,written,True,47
39,14,1.5,0.2,0.005,0.97,38edee8b85d745a64c4f3a0ca69596e16e0ce5ed791e871a5a3904fc651b3e2d,22e3f38c35cb3f973e7aefe47d8cb145b7d56d1feb36191db8bb3c310cf13c33,7.2608312090160325,-48.906433621111276,0.12007236126663456,2868.327829955392,-0.11960705646610748,417.0,0.0,-0.06745875409228753,1.0,0,-117.7456475743548,0.39825258720945245,14986.292605484807,-0.39825258720945245,2181.0,0.0,-125.48068600354587,-2.505773178430282,-0.16241165214972528,0,0,0,746e5ffd-38f1-4836-b5d6-ba4e39ca363b,written,True,47
40,14,1.5,0.25,0.0025,0.94,64f2d5e4b6c2c2af640de09e1cc4c33ecfca9a3356cbd4788aebea0480b5a5f4,1b9b9c7cbdd8707c7b5b255a9f2d0f73228a441c57cb480e418c862d5a1994e5,7.0843082499923185,-47.06357707153692,0.1201067939024244,2703.6235952155203,-0.1195869481881735,350.0,0.0,-0.06491682253849224,1.0,0,-102.08617006678698,0.36890225605350946,13869.841696679368,-0.3688083381564988,1465.0,0.0,-110.97964189092012,-2.7007133307648616,-0.14081185915355948,0,0,0,6e0f7653-cf62-48fb-a9c3-c8eafa5c242e,written,True,47
41,14,1.5,0.25,0.0025,0.97,a9feeaa2212e3cb079c7da613e52afe67e55e8b6387be41a2126ee04be6a6ee4,566e0724a0e869f681519a1d8ee596e578b4e2a6a10c7d754827a77964fa456d,7.192323790979572,-49.747299914928,0.1201678255138039,2719.73019513192,-0.11970257119466932,412.0,0.0,-0.06861859725277082,1.0,0,-104.04441881814373,0.36416638403503043,13527.508698794813,-0.3640764412768097,1478.0,0.0,-112.6665747556744,-2.7348684296504726,-0.14351295615017795,0,0,0,cd79b952-0553-4150-b0a0-6d20d7937d0c,written,True,47
42,14,1.5,0.25,0.005,0.94,9b422134be3f388ff4274629ccd7ad5d42f177c4cbb6cdd908240f9265dc1eae,1b9b9c7cbdd8707c7b5b255a9f2d0f73228a441c57cb480e418c862d5a1994e5,7.251693000027444,-47.06357707153692,0.1201067939024244,2703.6235952155203,-0.1195869481881735,350.0,0.0,-0.06491682253849224,1.0,0,-102.0485804604521,0.369091652391226,13884.920471141751,-0.3689977626795573,1465.0,0.0,-110.9550402463312,-2.699364036067446,-0.14076001018763784,0,0,0,13ccfd1c-b3b5-4646-a2e4-fe4edb273b23,written,True,47
43,14,1.5,0.25,0.005,0.97,370c6338fc814d14a6abbcdb69ac74bf1c6b88e447220cbac867edd015b5068a,566e0724a0e869f681519a1d8ee596e578b4e2a6a10c7d754827a77964fa456d,7.691455874999519,-49.747299914928,0.1201678255138039,2719.73019513192,-0.11970257119466932,412.0,0.0,-0.06861859725277082,1.0,0,-104.02444704123793,0.364154934807293,13529.402926453626,-0.36406499042950524,1478.0,0.0,-112.65350723300475,-2.734951976552148,-0.14348540821655614,0,0,0,90b61ae3-af2d-4122-bf63-6b46fbc95cdb,written,True,47
44,14,1.5,0.3,0.0025,0.94,b1d0bedde348f6e3032d7ed62bcc6fb8b5ca8cf948bae513d2afa05f9a08fdd9,157d56f78c98379ff358e561476d8f6f6a0e8cb7aedbf7e62be0cefd66f8b16c,7.089514833001886,-47.93681378961346,0.12017360631077811,2757.5396945608472,-0.12003581430226351,358.0,0.0,-0.06612131562186549,1.0,0,-75.60189693238188,0.2455023948848417,8437.177077030592,-0.2453901130250954,755.0,0.0,-82.4094000388164,-3.9408373524862115,-0.1042809584845809,0,0,0,b55b3561-73a1-4508-b651-4614b1069f93,written,True,47
45,14,1.5,0.3,0.0025,0.97,89b97c4ab4667518b6627b4e342f9c49c33df67d6200bc71a9f5b6b5d63f824c,05fbee78bb42e9cc2c6912c6531960bfa2cdc71beab4a691d15096333b55ea29,7.403087874990888,-49.21084495148526,0.12000445222989309,2740.1526803563106,-0.1198736648937716,397.0,0.0,-0.06787864177491218,1.0,0,-75.03225417626348,0.23486462235610173,8088.577844589424,-0.23475638903129847,759.0,0.0,-81.81655702183961,-4.093631409949249,-0.10349522565230879,0,0,0,ea81f318-64b7-4dc6-88be-9f7212914874,written,True,47
46,14,1.5,0.3,0.005,0.94,4d14612f5e7bfd9628387604756d674b1765ffac87e69c911beac537d7f48877,157d56f78c98379ff358e561476d8f6f6a0e8cb7aedbf7e62be0cefd66f8b16c,7.6016118340194225,-47.93681378961346,0.12017360631077811,2757.5396945608472,-0.12003581430226351,358.0,0.0,-0.06612131562186549,1.0,0,-75.60189693238188,0.2455023948848417,8437.177077030592,-0.2453901130250954,755.0,0.0,-82.4094000388164,-3.9408373524862115,-0.1042809584845809,0,0,0,9babaccd-632b-4280-af26-b8686706f0a9,written,True,47
47,14,1.5,0.3,0.005,0.97,1699fbd2ab1c47f770b7bb9a95d34aff1fe186a6205aaa5375ab066a30e73afa,05fbee78bb42e9cc2c6912c6531960bfa2cdc71beab4a691d15096333b55ea29,7.327591874985956,-49.21084495148526,0.12000445222989309,2740.1526803563106,-0.1198736648937716,397.0,0.0,-0.06787864177491218,1.0,0,-75.03225417626348,0.23486462235610173,8088.577844589424,-0.23475638903129847,759.0,0.0,-81.81655702183961,-4.093631409949249,-0.10349522565230879,0,0,0,52f292b1-1982-48b9-b74f-03179b755566,written,True,47
